cue_word,association_word,cue_valence,associated_valence,weight
ai,informatic,0,-1,1
ai,informatic,0,0,1
ai,informatic,1,0,1
ai,innovation,-1,0,9
ai,innovation,-1,1,6
ai,innovation,0,0,115
ai,innovation,0,1,33
ai,innovation,1,1,8
ai,innovative,-1,0,1
ai,innovative,0,0,3
ai,innovative,0,1,1
ai,intelligence,-1,-1,5
ai,intelligence,-1,0,40
ai,intelligence,-1,1,12
ai,intelligence,0,-1,8
ai,intelligence,0,0,972
ai,intelligence,0,1,141
ai,intelligence,1,-1,1
ai,intelligence,1,0,54
ai,intelligence,1,1,63
ai,intelligent,-1,-1,6
ai,intelligent,-1,0,17
ai,intelligent,-1,1,5
ai,intelligent,0,-1,19
ai,intelligent,0,0,315
ai,intelligent,0,1,47
ai,intelligent,1,-1,4
ai,intelligent,1,0,14
ai,intelligent,1,1,23
ai,job,-1,0,1
ai,job,0,-1,4
ai,knit,-1,0,1
ai,learn,-1,-1,5
ai,learn,-1,0,10
ai,learn,-1,1,2
ai,learn,0,-1,4
ai,learn,0,0,605
ai,learn,0,1,36
ai,learn,1,-1,2
ai,learn,1,0,39
ai,learn,1,1,37
ai,llm,-1,-1,2
ai,llm,0,-1,2
ai,llm,0,0,6
ai,llm,0,1,2
ai,llm,1,0,1
ai,llm,1,1,4
ai,machine,-1,-1,3
ai,machine,-1,0,5
ai,machine,0,-1,59
ai,machine,0,0,181
ai,machine,1,-1,7
ai,machine,1,0,31
ai,machine,1,1,2
ai,model,0,0,3
ai,model,1,0,2
ai,neural,0,-1,1
ai,neural,0,0,1
ai,neutral,0,0,1
ai,physics,-1,1,1
ai,potential,0,0,3
ai,powerful,0,0,1
ai,problem - solve,0,0,1
ai,problem - solve,0,1,1
ai,programming,0,0,1
ai,progress,0,0,2
ai,progress,0,1,1
ai,reliable,0,0,2
ai,revolutionary,0,1,1
ai,risk,-1,-1,1
ai,risk,0,-1,1
ai,robot,0,-1,5
ai,robot,0,0,5
ai,robot,1,-1,3
ai,robotic,0,0,3
ai,robotic,1,0,1
ai,science,0,0,1
ai,smart,-1,0,1
ai,smart,0,0,7
ai,smart,0,1,5
ai,smart,1,0,2
ai,smart,1,1,2
ai,study,-1,1,1
ai,system,-1,-1,3
ai,system,-1,0,1
ai,system,0,-1,16
ai,system,0,0,70
ai,system,1,-1,3
ai,system,1,0,8
ai,system,1,1,3
ai,tech,-1,0,2
ai,tech,0,0,5
ai,tech,1,0,2
ai,technology,-1,-1,11
ai,technology,-1,0,59
ai,technology,-1,1,9
ai,technology,0,-1,10
ai,technology,0,0,1028
ai,technology,0,1,109
ai,technology,1,-1,5
ai,technology,1,0,72
ai,technology,1,1,36
ai,tool,-1,-1,1
ai,tool,-1,0,3
ai,tool,0,-1,4
ai,tool,0,0,30
ai,tool,0,1,2
ai,tool,1,0,1
ai,transformative,0,0,2
ai,transformative,0,1,2
ai,uncertain,-1,-1,1
ai,uncertain,0,-1,1
ai,uncertainty,0,-1,3
ai,unreliable,-1,-1,1
ai,useful,-1,0,1
algorithm,ai,-1,0,2
algorithm,ai,0,1,1
algorithm,chatgpt,0,0,1
algorithm,chatgpt,1,1,1
algorithm,cod,-1,-1,2
algorithm,cod,-1,0,5
algorithm,cod,0,-1,5
algorithm,cod,0,0,33
algorithm,cod,0,1,3
algorithm,cod,1,1,2
algorithm,code,-1,-1,21
algorithm,code,-1,0,49
algorithm,code,-1,1,3
algorithm,code,0,-1,26
algorithm,code,0,0,817
algorithm,code,0,1,101
algorithm,code,1,-1,1
algorithm,code,1,0,12
algorithm,code,1,1,26
algorithm,complex,-1,-1,1
algorithm,complex,0,-1,7
algorithm,complex,0,0,1
algorithm,complexity,0,-1,4
algorithm,computation,-1,-1,3
algorithm,computation,-1,0,1
algorithm,computation,0,-1,3
algorithm,computation,0,0,81
algorithm,computation,1,0,4
algorithm,computation,1,1,3
algorithm,compute,0,0,4
algorithm,computer,-1,-1,1
algorithm,computer,-1,0,1
algorithm,computer,0,0,5
algorithm,computer,1,1,1
algorithm,computer science,0,0,1
algorithm,datum,-1,-1,5
algorithm,datum,-1,0,2
algorithm,datum,0,-1,6
algorithm,datum,0,0,30
algorithm,datum,0,1,2
algorithm,datum,1,0,2
algorithm,economic,-1,0,1
algorithm,efficiency,-1,0,2
algorithm,efficiency,-1,1,4
algorithm,efficiency,0,0,153
algorithm,efficiency,0,1,19
algorithm,efficiency,1,1,1
algorithm,efficient,-1,-1,1
algorithm,efficient,0,0,27
algorithm,efficient,0,1,10
algorithm,efficient,1,1,1
algorithm,experiment,0,0,1
algorithm,informatic,0,0,3
algorithm,llm,-1,-1,1
algorithm,llm,0,-1,2
algorithm,llm,0,1,1
algorithm,logic,-1,-1,3
algorithm,logic,-1,0,33
algorithm,logic,-1,1,12
algorithm,logic,0,-1,2
algorithm,logic,0,0,507
algorithm,logic,0,1,108
algorithm,logic,1,0,14
algorithm,logic,1,1,24
algorithm,logical,-1,0,1
algorithm,logical,0,0,12
algorithm,logical,0,1,1
algorithm,math,-1,0,18
algorithm,math,-1,1,2
algorithm,math,0,-1,1
algorithm,math,0,0,81
algorithm,math,0,1,8
algorithm,mathematic,0,0,6
algorithm,mathematic,1,1,1
algorithm,mathematical,0,0,3
algorithm,maths,-1,0,1
algorithm,maths,0,1,1
algorithm,method,0,0,2
algorithm,model,0,-1,1
algorithm,model,0,0,4
algorithm,number,0,0,1
algorithm,number,1,0,1
algorithm,optimal,0,0,1
algorithm,optimization,0,0,2
algorithm,order,0,-1,1
algorithm,order,0,0,6
algorithm,order,1,0,2
algorithm,order,1,1,1
algorithm,pattern,-1,-1,1
algorithm,pattern,-1,0,3
algorithm,pattern,0,-1,4
algorithm,pattern,0,0,14
algorithm,pattern,0,1,1
algorithm,precise,-1,1,1
algorithm,precise,0,0,8
algorithm,precision,-1,0,1
algorithm,precision,0,0,12
algorithm,precision,0,1,2
algorithm,predictive,0,0,1
algorithm,problem,0,-1,5
algorithm,problem - solve,-1,1,1
algorithm,problem - solve,0,0,5
algorithm,problem - solve,0,1,1
algorithm,procedure,-1,-1,2
algorithm,procedure,0,-1,4
algorithm,procedure,0,0,58
algorithm,procedure,1,0,3
algorithm,procedure,1,1,1
algorithm,process,-1,-1,39
algorithm,process,-1,0,42
algorithm,process,-1,1,1
algorithm,process,0,-1,53
algorithm,process,0,0,1306
algorithm,process,0,1,10
algorithm,process,1,-1,2
algorithm,process,1,0,51
algorithm,process,1,1,28
algorithm,processing,-1,-1,3
algorithm,processing,-1,0,1
algorithm,processing,0,-1,10
algorithm,processing,0,0,30
algorithm,program,-1,-1,1
algorithm,program,0,-1,1
algorithm,program,0,0,9
algorithm,program,1,1,1
algorithm,programming,-1,-1,1
algorithm,programming,-1,0,5
algorithm,programming,-1,1,1
algorithm,programming,0,-1,2
algorithm,programming,0,0,59
algorithm,programming,0,1,1
algorithm,programming,1,0,4
algorithm,programming,1,1,2
algorithm,repeatable,0,0,1
algorithm,rule,0,-1,2
algorithm,rule,0,0,5
algorithm,science,0,0,1
algorithm,science,1,1,1
algorithm,sequence,-1,-1,3
algorithm,sequence,-1,0,4
algorithm,sequence,0,-1,34
algorithm,sequence,0,0,138
algorithm,sequence,0,1,1
algorithm,sequence,1,-1,3
algorithm,sequence,1,0,9
algorithm,sequence,1,1,5
algorithm,step,-1,-1,43
algorithm,step,-1,0,24
algorithm,step,0,-1,268
algorithm,step,0,0,997
algorithm,step,0,1,9
algorithm,step,1,-1,9
algorithm,step,1,0,46
algorithm,step,1,1,21
algorithm,step - by - step,-1,-1,6
algorithm,step - by - step,-1,0,5
algorithm,step - by - step,0,-1,50
algorithm,step - by - step,0,0,129
algorithm,step - by - step,0,1,2
algorithm,step - by - step,1,-1,1
algorithm,step - by - step,1,0,11
algorithm,step - by - step,1,1,2
algorithm,stepwise,0,0,2
algorithm,structure,-1,0,1
algorithm,structure,0,0,2
algorithm,system,-1,-1,1
algorithm,system,0,-1,1
algorithm,systematic,-1,-1,1
algorithm,systematic,0,0,4
anxiety,calm,-1,0,24
anxiety,calm,-1,1,2
anxiety,concern,-1,-1,4
anxiety,control,-1,0,1
anxiety,doubt,-1,-1,1
anxiety,dread,-1,-1,1
anxiety,exam,-1,-1,15
anxiety,exam,-1,0,2
anxiety,experiment,0,0,1
anxiety,failure,-1,-1,3
anxiety,failure,0,-1,1
anxiety,failure,1,-1,1
anxiety,fear,-1,-1,1887
anxiety,fear,-1,0,40
anxiety,fear,0,-1,9
anxiety,fear,0,0,3
anxiety,fear,1,-1,1
anxiety,future,-1,-1,2
anxiety,future,1,0,1
anxiety,history,-1,-1,1
anxiety,homework,-1,-1,1
anxiety,homework,-1,0,1
anxiety,knit,-1,0,1
anxiety,manageable,-1,0,2
anxiety,mental,-1,-1,1
anxiety,nervous,-1,-1,30
anxiety,nervous,-1,0,3
anxiety,nervousness,-1,-1,8
anxiety,nervousness,0,-1,1
anxiety,neuroticism,-1,-1,2
anxiety,overcome,-1,0,1
anxiety,overthinke,-1,-1,1
anxiety,overwhelm,-1,-1,9
anxiety,panic,-1,-1,104
anxiety,panic,-1,0,4
anxiety,panic,0,-1,3
anxiety,physics,-1,1,1
anxiety,pressure,-1,-1,20
anxiety,pressure,-1,0,3
anxiety,problem - solve,-1,1,1
anxiety,relief,-1,0,6
anxiety,safety,-1,0,1
anxiety,stress,-1,-1,1661
anxiety,stress,-1,0,70
anxiety,stress,0,-1,11
anxiety,stress,0,0,5
anxiety,stress,1,0,2
anxiety,stressful,-1,-1,3
anxiety,study,0,0,1
anxiety,tension,-1,-1,5
anxiety,tension,-1,0,4
anxiety,tension,0,-1,2
anxiety,tension,0,0,2
anxiety,uncertainty,-1,-1,169
anxiety,uncertainty,-1,0,2
anxiety,uncertainty,0,0,1
anxiety,uncertainty,1,-1,1
anxiety,unease,-1,-1,8
anxiety,work,-1,-1,1
anxiety,work,-1,0,1
anxiety,worry,-1,-1,1763
anxiety,worry,-1,0,65
anxiety,worry,0,-1,10
anxiety,worry,0,0,7
art,aesthetic,-1,-1,2
art,aesthetic,0,-1,12
art,aesthetic,0,0,271
art,aesthetic,1,-1,5
art,aesthetic,1,0,49
art,aesthetic,1,1,16
art,baking,1,1,1
art,beautiful,0,0,3
art,beautiful,1,1,1
art,beauty,-1,1,3
art,beauty,0,0,513
art,beauty,0,1,27
art,beauty,1,0,22
art,beauty,1,1,138
art,board game,0,-1,1
art,canvas,0,-1,8
art,canvas,0,0,23
art,canvas,1,-1,2
art,canvas,1,0,9
art,canvas,1,1,2
art,cinema,0,1,1
art,color,-1,-1,1
art,color,0,-1,1
art,color,0,0,11
art,color,1,-1,1
art,color,1,0,4
art,cook,-1,0,1
art,cook,0,0,1
art,create,0,0,4
art,creation,1,1,1
art,creative,-1,0,1
art,creative,0,0,64
art,creative,0,1,11
art,creative,1,-1,1
art,creative,1,0,10
art,creative,1,1,30
art,creativity,-1,1,11
art,creativity,0,0,1038
art,creativity,0,1,163
art,creativity,1,0,17
art,creativity,1,1,404
art,cultural,0,0,1
art,culture,1,0,1
art,cycle,-1,0,1
art,design,0,0,3
art,design,1,0,1
art,design,1,1,1
art,draw,0,-1,1
art,draw,0,0,30
art,draw,1,0,11
art,draw,1,1,11
art,emotion,0,-1,5
art,emotion,0,0,31
art,emotion,1,0,4
art,emotion,1,1,1
art,emotional,0,0,8
art,emotional,1,0,2
art,emotional,1,1,1
art,empathy,0,-1,1
art,empathy,0,0,1
art,express,-1,0,1
art,expression,-1,-1,9
art,expression,-1,0,2
art,expression,0,-1,3
art,expression,0,0,1330
art,expression,0,1,24
art,expression,1,-1,11
art,expression,1,0,279
art,expression,1,1,226
art,expressive,0,0,12
art,expressive,0,1,2
art,expressive,1,-1,1
art,expressive,1,0,1
art,expressive,1,1,2
art,freedom,0,0,1
art,freedom,0,1,2
art,freedom,1,1,2
art,gallery,0,0,1
art,hike,0,-1,2
art,hike,0,0,1
art,history,-1,-1,1
art,history,-1,0,1
art,imagination,0,0,17
art,imagination,0,1,5
art,imagination,1,1,1
art,innovative,0,0,1
art,inspiration,0,0,7
art,inspiration,0,1,7
art,joy,0,0,1
art,knit,0,0,1
art,literature,-1,0,1
art,literature,0,0,2
art,music,0,0,47
art,music,0,1,2
art,music,1,-1,1
art,music,1,0,10
art,music,1,1,9
art,novel,1,0,1
art,paint,-1,-1,4
art,paint,-1,0,2
art,paint,-1,1,3
art,paint,0,-1,10
art,paint,0,0,511
art,paint,0,1,32
art,paint,1,-1,6
art,paint,1,0,189
art,paint,1,1,137
art,passion,0,0,2
art,passion,0,1,2
art,philosophy,-1,0,1
art,photography,0,0,2
art,photography,1,1,1
art,sculpture,0,0,3
art,sculpture,1,0,4
art,sculpture,1,1,3
art,sketch,0,0,1
art,skill,0,0,1
art,soul,0,0,1
art,style,0,0,1
art,visual,0,-1,6
art,visual,0,0,36
art,visual,1,-1,2
art,visual,1,0,11
art,visual,1,1,1
biology,adaptation,0,0,2
biology,art,-1,1,1
biology,cell,-1,-1,125
biology,cell,-1,0,153
biology,cell,-1,1,3
biology,cell,0,-1,197
biology,cell,0,0,1383
biology,cell,0,1,12
biology,cell,1,-1,10
biology,cell,1,0,50
biology,cell,1,1,18
biology,chemistry,0,0,1
biology,chemistry,1,0,1
biology,classroom,0,-1,1
biology,classroom,0,0,1
biology,complex,-1,0,1
biology,complex,0,-1,15
biology,complex,0,0,4
biology,complexity,0,-1,2
biology,complexity,0,0,1
biology,curiosity,0,0,4
biology,curious,-1,1,1
biology,curious,0,0,1
biology,datum,-1,0,2
biology,datum,0,0,1
biology,dna,-1,-1,2
biology,dna,-1,0,9
biology,dna,0,0,24
biology,dna,0,1,3
biology,dna,1,1,2
biology,dynamic,0,0,7
biology,ecosystem,0,0,2
biology,evolution,-1,-1,17
biology,evolution,-1,0,26
biology,evolution,-1,1,1
biology,evolution,0,-1,24
biology,evolution,0,0,213
biology,evolution,0,1,5
biology,evolution,1,-1,2
biology,evolution,1,0,10
biology,evolution,1,1,3
biology,evolve,0,0,1
biology,experiment,-1,-1,1
biology,experiment,-1,0,4
biology,experiment,-1,1,1
biology,experiment,0,-1,7
biology,experiment,0,0,19
biology,experiment,1,-1,1
biology,experiment,1,0,3
biology,experiment,1,1,1
biology,failure,0,0,1
biology,gene,-1,-1,2
biology,gene,-1,0,1
biology,gene,0,-1,9
biology,gene,0,0,20
biology,gene,1,0,1
biology,gene,1,1,1
biology,genetic,-1,-1,71
biology,genetic,-1,0,47
biology,genetic,-1,1,2
biology,genetic,0,-1,34
biology,genetic,0,0,653
biology,genetic,0,1,2
biology,genetic,1,-1,1
biology,genetic,1,0,17
biology,genetic,1,1,5
biology,growth,-1,-1,5
biology,growth,-1,0,19
biology,growth,0,-1,1
biology,growth,0,0,104
biology,growth,0,1,1
biology,growth,1,-1,1
biology,growth,1,0,4
biology,health,-1,0,3
biology,health,0,0,3
biology,health,0,1,1
biology,hike,0,-1,1
biology,interest,0,0,1
biology,interest,0,1,1
biology,knit,-1,0,1
biology,lab,-1,0,3
biology,lab,0,0,2
biology,laboratory,-1,-1,23
biology,laboratory,-1,0,12
biology,laboratory,-1,1,2
biology,laboratory,0,-1,31
biology,laboratory,0,0,90
biology,laboratory,0,1,2
biology,laboratory,1,-1,3
biology,laboratory,1,0,9
biology,laboratory,1,1,1
biology,learn,0,1,1
biology,life,-1,-1,23
biology,life,-1,0,181
biology,life,-1,1,43
biology,life,0,-1,1
biology,life,0,0,1193
biology,life,0,1,278
biology,life,1,-1,1
biology,life,1,0,10
biology,life,1,1,58
biology,live,0,0,12
biology,live,0,1,3
biology,live,1,1,1
biology,maths,0,0,1
biology,memorable,0,0,1
biology,model,-1,-1,1
biology,nature,0,0,8
biology,nature,1,1,1
biology,organic,0,0,1
biology,organism,-1,-1,37
biology,organism,-1,0,33
biology,organism,0,-1,6
biology,organism,0,0,477
biology,organism,0,1,1
biology,organism,1,-1,2
biology,organism,1,0,14
biology,organism,1,1,9
biology,physics,-1,1,1
biology,plant,0,0,1
biology,process,-1,-1,1
biology,process,-1,0,1
biology,process,0,-1,2
biology,process,0,0,9
biology,research,0,0,1
biology,science,-1,0,1
biology,science,0,0,3
biology,student,0,0,1
biology,study,0,0,2
biology,system,-1,0,1
biology,system,0,-1,1
biology,system,0,0,4
biology,teacher,0,-1,1
biology,theor,-1,-1,1
blackboard,board,-1,-1,181
blackboard,board,-1,0,66
blackboard,board,-1,1,1
blackboard,board,0,-1,29
blackboard,board,0,0,334
blackboard,board,1,1,2
blackboard,chalk,-1,-1,534
blackboard,chalk,-1,0,298
blackboard,chalk,-1,1,4
blackboard,chalk,0,-1,404
blackboard,chalk,0,0,655
blackboard,chalk,0,1,2
blackboard,chalk,1,-1,2
blackboard,chalk,1,1,5
blackboard,chalkboard,-1,-1,19
blackboard,chalkboard,-1,0,49
blackboard,chalkboard,-1,1,1
blackboard,chalkboard,0,0,85
blackboard,chalkdust,0,-1,1
blackboard,clarity,0,0,1
blackboard,class,-1,-1,28
blackboard,class,-1,0,62
blackboard,class,-1,1,1
blackboard,class,0,-1,5
blackboard,class,0,0,100
blackboard,class,0,1,3
blackboard,class,1,-1,1
blackboard,class,1,1,1
blackboard,classroom,-1,-1,60
blackboard,classroom,-1,0,206
blackboard,classroom,0,-1,16
blackboard,classroom,0,0,283
blackboard,classroom,0,1,4
blackboard,classroom,1,1,3
blackboard,clear,-1,0,1
blackboard,clear,0,0,1
blackboard,clear,0,1,1
blackboard,collaboration,-1,0,3
blackboard,collaboration,0,0,3
blackboard,collaborative,0,0,1
blackboard,draw,0,0,1
blackboard,education,-1,0,3
blackboard,education,0,0,13
blackboard,education,0,1,2
blackboard,equation,-1,-1,9
blackboard,equation,-1,0,37
blackboard,equation,-1,1,7
blackboard,equation,0,-1,1
blackboard,equation,0,0,56
blackboard,equation,0,1,6
blackboard,equation,1,-1,1
blackboard,equation,1,1,1
blackboard,erase,-1,-1,4
blackboard,erase,0,-1,6
blackboard,erase,0,0,1
blackboard,erasure,-1,-1,1
blackboard,experiment,-1,0,1
blackboard,experiment,0,0,1
blackboard,homework,0,-1,2
blackboard,idea,-1,0,5
blackboard,idea,-1,1,1
blackboard,idea,0,0,6
blackboard,idea,0,1,4
blackboard,interactive,-1,-1,1
blackboard,lecture,-1,-1,3
blackboard,lecture,-1,0,1
blackboard,lecture,-1,1,1
blackboard,lecture,0,-1,1
blackboard,lecture,0,0,4
blackboard,lecture,0,1,1
blackboard,lesson,-1,-1,2
blackboard,lesson,-1,0,7
blackboard,lesson,0,0,11
blackboard,math,-1,0,5
blackboard,math,-1,1,1
blackboard,math,0,0,3
blackboard,mathematic,-1,0,1
blackboard,maths,-1,0,1
blackboard,note,-1,-1,4
blackboard,note,-1,0,19
blackboard,note,0,-1,2
blackboard,note,0,0,33
blackboard,number,-1,0,1
blackboard,science,0,0,2
blackboard,share,0,0,1
blackboard,simple,-1,-1,1
blackboard,static,-1,-1,3
blackboard,static,0,-1,1
blackboard,student,-1,-1,1
blackboard,student,0,0,1
blackboard,teach,-1,-1,6
blackboard,teach,-1,0,97
blackboard,teach,-1,1,4
blackboard,teach,0,0,125
blackboard,teach,0,1,12
blackboard,teacher,-1,0,4
blackboard,teacher,0,0,5
blackboard,think,0,0,1
blackboard,traditional,-1,-1,8
blackboard,traditional,-1,0,1
blackboard,traditional,0,-1,2
blackboard,traditional,0,0,2
blackboard,visual,-1,-1,2
blackboard,visual,-1,0,17
blackboard,visual,-1,1,1
blackboard,visual,0,-1,1
blackboard,visual,0,0,17
blackboard,visual,0,1,1
blackboard,whiteboard,-1,-1,5
blackboard,whiteboard,-1,0,8
blackboard,whiteboard,-1,1,1
blackboard,whiteboard,0,-1,1
blackboard,whiteboard,0,0,9
blackboard,write,-1,-1,100
blackboard,write,-1,0,720
blackboard,write,-1,1,24
blackboard,write,0,-1,16
blackboard,write,0,0,1012
blackboard,write,0,1,48
blackboard,write,1,1,8
career,achievement,0,1,1
career,advance,0,0,1
career,ambition,-1,-1,1
career,ambition,-1,0,5
career,ambition,0,-1,2
career,ambition,0,0,34
career,ambition,0,1,11
career,ambitious,-1,0,1
career,ambitious,-1,1,1
career,ambitious,0,0,1
career,balance,0,0,1
career,biology,0,0,1
career,challenge,-1,-1,49
career,challenge,0,-1,144
career,challenge,0,0,8
career,challenge,1,-1,2
career,challenge,1,1,1
career,chance,-1,-1,1
career,change,-1,-1,2
career,change,0,-1,4
career,choice,0,0,1
career,competitive,-1,-1,1
career,competitive,0,-1,1
career,compute,-1,0,1
career,demand,0,-1,1
career,develop,0,0,1
career,development,-1,-1,1
career,development,-1,0,1
career,development,-1,1,1
career,development,0,0,122
career,development,0,1,6
career,development,1,0,2
career,dream,0,0,1
career,employment,-1,-1,1
career,entrepreneur,1,0,1
career,experience,0,0,1
career,failure,-1,-1,1
career,field,0,-1,5
career,field,0,0,12
career,field,1,0,1
career,flexibility,-1,-1,1
career,flexibility,-1,0,1
career,flexibility,0,0,1
career,freelance,-1,0,1
career,freelance,1,0,1
career,fulfil,-1,1,1
career,fulfil,0,0,1
career,fulfil,0,1,2
career,future,-1,-1,13
career,future,-1,0,20
career,future,-1,1,2
career,future,0,-1,4
career,future,0,0,212
career,future,0,1,8
career,future,1,0,5
career,future,1,1,2
career,goal,-1,-1,1
career,goal,-1,0,2
career,goal,-1,1,2
career,goal,0,0,63
career,goal,0,1,12
career,goal,1,1,1
career,goal - orient,0,0,1
career,growth,-1,-1,11
career,growth,-1,0,83
career,growth,-1,1,21
career,growth,0,-1,7
career,growth,0,0,1185
career,growth,0,1,224
career,growth,1,-1,1
career,growth,1,0,12
career,growth,1,1,33
career,hobby,0,1,1
career,income,-1,-1,1
career,income,-1,0,2
career,income,0,-1,5
career,income,0,0,3
career,job,-1,-1,33
career,job,-1,0,39
career,job,-1,1,1
career,job,0,-1,159
career,job,0,0,584
career,job,0,1,7
career,job,1,-1,3
career,job,1,0,14
career,job,1,1,8
career,long - term,-1,-1,1
career,long - term,0,0,2
career,opportunity,-1,-1,8
career,opportunity,-1,0,32
career,opportunity,-1,1,5
career,opportunity,0,0,611
career,opportunity,0,1,99
career,opportunity,1,0,3
career,opportunity,1,1,21
career,path,-1,-1,29
career,path,-1,0,31
career,path,-1,1,2
career,path,0,-1,132
career,path,0,0,884
career,path,0,1,5
career,path,1,-1,4
career,path,1,0,16
career,path,1,1,12
career,pension,0,0,1
career,physics,-1,-1,1
career,planning,-1,0,1
career,pressure,-1,-1,3
career,pressure,0,-1,2
career,profession,-1,-1,3
career,profession,-1,0,2
career,profession,0,-1,1
career,profession,0,0,82
career,profession,0,1,2
career,profession,1,0,1
career,profession,1,1,2
career,professional,0,0,4
career,professor,-1,0,1
career,professor,0,0,1
career,progress,-1,0,2
career,progress,0,0,29
career,progress,0,1,3
career,promise,0,1,1
career,promote,0,0,3
career,promotion,-1,-1,2
career,promotion,-1,0,3
career,promotion,0,0,13
career,promotion,0,1,4
career,promotion,1,1,1
career,purpose,0,0,3
career,purposeful,0,1,1
career,research,0,0,1
career,retirement,-1,0,1
career,retirement,0,-1,1
career,retirement,0,0,1
career,salary,0,-1,1
career,salary,0,0,4
career,satisfaction,0,0,8
career,satisfaction,0,1,2
career,science,-1,0,1
career,science,0,0,1
career,self - make,1,1,1
career,skill,-1,-1,4
career,skill,-1,0,5
career,skill,-1,1,1
career,skill,0,0,229
career,skill,0,1,24
career,skill,1,-1,1
career,skill,1,0,3
career,skill,1,1,5
career,stability,-1,-1,11
career,stability,-1,0,33
career,stability,-1,1,3
career,stability,0,-1,13
career,stability,0,0,201
career,stability,0,1,6
career,stability,1,1,2
career,stable,-1,0,3
career,stable,0,-1,1
career,stable,0,0,17
career,stable,0,1,1
career,stem,0,0,5
career,stem,1,1,1
career,stress,-1,-1,2
career,stress,0,-1,6
career,success,-1,1,2
career,success,0,0,14
career,success,0,1,6
career,teamwork,-1,0,1
career,uncertain,-1,-1,4
career,uncertain,0,-1,2
career,uncertainty,-1,-1,9
career,uncertainty,0,-1,5
career,unstable,0,-1,1
career,work,-1,-1,7
career,work,-1,0,4
career,work,0,-1,4
career,work,0,0,40
career,work,1,-1,1
career,work,1,1,1
chatgpt,access,0,0,4
chatgpt,access,1,1,1
chatgpt,accessibility,0,0,6
chatgpt,accessible,0,0,3
chatgpt,accuracy,0,0,4
chatgpt,accuracy,1,1,1
chatgpt,accurate,0,0,14
chatgpt,accurate,0,1,1
chatgpt,ai,-1,-1,16
chatgpt,ai,-1,0,56
chatgpt,ai,-1,1,7
chatgpt,ai,0,-1,31
chatgpt,ai,0,0,830
chatgpt,ai,0,1,111
chatgpt,ai,1,-1,1
chatgpt,ai,1,0,14
chatgpt,ai,1,1,46
chatgpt,algorithm,-1,0,1
chatgpt,algorithm,0,0,3
chatgpt,algorithm,1,0,1
chatgpt,algorithm,1,1,2
chatgpt,answer,-1,-1,1
chatgpt,answer,-1,0,4
chatgpt,answer,0,-1,3
chatgpt,answer,0,0,213
chatgpt,answer,0,1,12
chatgpt,answer,1,-1,1
chatgpt,answer,1,0,4
chatgpt,answer,1,1,5
chatgpt,assist,0,0,2
chatgpt,assistant,-1,0,2
chatgpt,assistant,0,0,114
chatgpt,assistant,0,1,20
chatgpt,assistant,1,0,1
chatgpt,assistant,1,1,4
chatgpt,chat,-1,-1,6
chatgpt,chat,-1,0,9
chatgpt,chat,0,-1,25
chatgpt,chat,0,0,265
chatgpt,chat,0,1,4
chatgpt,chat,1,0,10
chatgpt,chat,1,1,4
