cue_word,association_word,cue_valence,associated_valence,weight
ai,technology,0,1,63
ai,technology,1,-1,1
ai,technology,1,0,7
ai,technology,1,1,5
ai,tool,-1,0,6
ai,tool,0,-1,2
ai,tool,0,0,55
ai,tool,0,1,1
ai,uncertainty,-1,-1,6
ai,uncertainty,0,-1,3
ai,utility,-1,0,1
ai,utility,0,0,4
ai,utility,0,1,1
ai,work,-1,0,1
ai,work,0,-1,3
ai,work,0,0,3
algorithm,ai,-1,-1,1
algorithm,ai,-1,0,1
algorithm,ai,0,-1,2
algorithm,ai,0,0,85
algorithm,ai,0,1,4
algorithm,ai,1,0,1
algorithm,ai,1,1,1
algorithm,automation,-1,-1,6
algorithm,automation,-1,0,9
algorithm,automation,0,-1,66
algorithm,automation,0,0,46
algorithm,bias,-1,-1,20
algorithm,bias,0,-1,20
algorithm,calculation,0,0,2
algorithm,chatgpt,0,0,4
algorithm,cod,0,0,2
algorithm,code,-1,-1,7
algorithm,code,-1,0,4
algorithm,code,0,-1,38
algorithm,code,0,0,167
algorithm,code,0,1,4
algorithm,code,1,0,6
algorithm,complexity,-1,-1,1
algorithm,computation,-1,1,1
algorithm,computation,0,-1,4
algorithm,computation,0,0,156
algorithm,computation,0,1,9
algorithm,computation,1,-1,1
algorithm,computation,1,0,2
algorithm,computation,1,1,1
algorithm,computer,0,-1,1
algorithm,computer,0,0,1
algorithm,control,0,-1,1
algorithm,control,0,0,1
algorithm,creativity,0,0,1
algorithm,datum,-1,0,5
algorithm,datum,0,-1,2
algorithm,datum,0,0,99
algorithm,datum,0,1,5
algorithm,datum,1,0,1
algorithm,datum,1,1,1
algorithm,decision,-1,0,1
algorithm,decision,0,-1,1
algorithm,decision,0,0,1
algorithm,efficiency,-1,0,3
algorithm,efficiency,-1,1,2
algorithm,efficiency,0,0,470
algorithm,efficiency,0,1,11
algorithm,efficiency,1,1,3
algorithm,equation,0,0,5
algorithm,flow,0,-1,1
algorithm,flow,0,0,2
algorithm,future,0,0,1
algorithm,future,1,0,1
algorithm,informatic,-1,1,1
algorithm,informatic,0,0,13
algorithm,informatic,1,-1,1
algorithm,informatic,1,0,1
algorithm,lecture,0,-1,1
algorithm,llm,0,-1,2
algorithm,llm,0,0,14
algorithm,logic,-1,-1,1
algorithm,logic,-1,0,32
algorithm,logic,-1,1,8
algorithm,logic,0,-1,1
algorithm,logic,0,0,784
algorithm,logic,0,1,60
algorithm,logic,1,1,11
algorithm,machine,-1,-1,4
algorithm,machine,0,-1,5
algorithm,math,-1,0,1
algorithm,math,0,0,22
algorithm,mathematic,-1,0,1
algorithm,mathematic,0,0,30
algorithm,mathematic,0,1,2
algorithm,mathematic,1,1,1
algorithm,maths,0,0,3
algorithm,model,-1,-1,1
algorithm,model,-1,0,1
algorithm,model,0,-1,6
algorithm,model,0,0,27
algorithm,model,1,0,1
algorithm,number,-1,0,2
algorithm,number,0,-1,2
algorithm,number,0,0,17
algorithm,number,0,1,3
algorithm,number,1,1,1
algorithm,order,-1,0,11
algorithm,order,-1,1,2
algorithm,order,0,-1,17
algorithm,order,0,0,387
algorithm,order,0,1,26
algorithm,order,1,0,2
algorithm,order,1,1,1
algorithm,pattern,-1,-1,1
algorithm,pattern,-1,0,16
algorithm,pattern,0,-1,36
algorithm,pattern,0,0,240
algorithm,pattern,1,0,4
algorithm,physics,0,0,1
algorithm,precision,-1,0,8
algorithm,precision,0,0,189
algorithm,precision,0,1,7
algorithm,predict,0,0,1
algorithm,predictability,0,0,5
algorithm,predictive,0,-1,1
algorithm,problem - solve,0,0,19
algorithm,problem - solve,0,1,2
algorithm,problem - solve,1,1,2
algorithm,procedure,0,0,3
algorithm,process,-1,-1,1
algorithm,process,-1,0,11
algorithm,process,0,-1,20
algorithm,process,0,0,919
algorithm,process,0,1,3
algorithm,process,1,0,1
algorithm,process,1,1,3
algorithm,proof,0,0,2
algorithm,reliability,0,0,1
algorithm,repetition,0,-1,2
algorithm,result,0,0,1
algorithm,rule,-1,-1,4
algorithm,rule,-1,0,4
algorithm,rule,0,-1,122
algorithm,rule,0,0,220
algorithm,rule,1,-1,1
algorithm,science,0,0,8
algorithm,sequence,-1,0,1
algorithm,sequence,0,-1,6
algorithm,sequence,0,0,83
algorithm,sequence,1,0,1
algorithm,solution,0,0,26
algorithm,solution,0,1,3
algorithm,speed,-1,0,4
algorithm,speed,0,-1,2
algorithm,speed,0,0,19
algorithm,stem,0,0,3
algorithm,stem,1,1,1
algorithm,step,-1,-1,3
algorithm,step,-1,0,9
algorithm,step,0,-1,192
algorithm,step,0,0,895
algorithm,step,1,-1,1
algorithm,step,1,0,8
algorithm,step - by - step,0,-1,3
algorithm,step - by - step,0,0,53
algorithm,step - by - step,1,1,1
algorithm,structure,0,0,1
algorithm,study,0,0,1
algorithm,success,0,0,4
algorithm,system,-1,0,3
algorithm,system,0,-1,3
algorithm,system,0,0,16
algorithm,technology,-1,0,1
algorithm,technology,0,0,2
anxiety,avoidance,-1,-1,1
anxiety,blackboard,-1,-1,4
anxiety,calm,-1,0,1
anxiety,career,-1,0,2
anxiety,chatgpt,-1,-1,1
anxiety,chemistry,-1,-1,1
anxiety,class,-1,-1,6
anxiety,class,-1,0,5
anxiety,class,0,-1,3
anxiety,classroom,-1,-1,8
anxiety,classroom,-1,0,1
anxiety,concern,-1,-1,8
anxiety,control,-1,0,2
anxiety,doubt,-1,-1,60
anxiety,doubt,0,-1,1
anxiety,dread,-1,-1,6
anxiety,emotion,-1,-1,1
anxiety,exam,-1,-1,157
anxiety,exam,-1,0,8
anxiety,exam,0,-1,4
anxiety,exam,0,0,1
anxiety,exam,1,-1,1
anxiety,failure,-1,-1,113
anxiety,failure,0,-1,4
anxiety,failure,1,-1,3
anxiety,fear,-1,-1,1756
anxiety,fear,-1,0,24
anxiety,fear,0,-1,9
anxiety,fear,0,0,6
anxiety,future,-1,-1,31
anxiety,future,-1,0,10
anxiety,future,1,-1,1
anxiety,grade,-1,-1,34
anxiety,grade,-1,0,5
anxiety,grade,0,-1,4
anxiety,grade,1,-1,1
anxiety,health,-1,-1,1
anxiety,history,-1,-1,1
anxiety,history,0,0,1
anxiety,homework,-1,-1,33
anxiety,homework,-1,0,4
anxiety,homework,0,-1,2
anxiety,homework,1,-1,1
anxiety,job,-1,-1,16
anxiety,job,-1,0,4
anxiety,job,0,-1,1
anxiety,job,1,0,1
anxiety,lecture,-1,-1,6
anxiety,mathematic,-1,-1,4
anxiety,mind,-1,-1,1
anxiety,nervousness,-1,-1,2
anxiety,number,-1,-1,3
anxiety,number,0,-1,1
anxiety,overthinke,-1,-1,3
anxiety,overwhelm,-1,-1,6
anxiety,overwhelm,-1,0,2
anxiety,panic,-1,-1,40
anxiety,panic,-1,0,1
anxiety,philosophy,-1,-1,3
anxiety,physics,-1,-1,1
anxiety,physics,-1,0,1
anxiety,pressure,-1,-1,327
anxiety,pressure,-1,0,8
anxiety,pressure,-1,1,1
anxiety,pressure,0,-1,2
anxiety,problem - solve,-1,0,2
anxiety,science,-1,-1,2
anxiety,science,-1,0,1
anxiety,society,-1,-1,2
anxiety,society,-1,0,1
anxiety,society,0,-1,1
anxiety,society,1,-1,1
anxiety,stress,-1,-1,1418
anxiety,stress,-1,0,69
anxiety,stress,0,-1,2
anxiety,stress,0,0,13
anxiety,student,-1,-1,10
anxiety,student,-1,0,9
anxiety,study,-1,-1,21
anxiety,study,-1,0,11
anxiety,success,-1,0,2
anxiety,teacher,-1,-1,2
anxiety,teacher,-1,0,1
anxiety,teamwork,-1,-1,1
anxiety,tension,-1,-1,33
anxiety,tension,-1,0,3
anxiety,uncertainty,-1,-1,969
anxiety,uncertainty,-1,0,13
anxiety,uncertainty,0,-1,5
anxiety,uncertainty,0,0,6
anxiety,work,-1,-1,26
anxiety,work,-1,0,2
anxiety,work,0,-1,1
anxiety,work,0,0,1
anxiety,worry,-1,-1,606
anxiety,worry,-1,0,5
anxiety,worry,0,0,1
art,aesthetic,0,0,18
art,anxiety,0,-1,1
art,anxiety,1,-1,1
art,baking,-1,0,1
art,baking,0,0,5
art,baking,1,0,2
art,beauty,-1,0,7
art,beauty,-1,1,1
art,beauty,0,0,1184
art,beauty,0,1,19
art,beauty,1,0,10
art,beauty,1,1,46
art,biology,0,0,2
art,blackboard,1,-1,1
art,cinema,0,0,2
art,cinema,0,1,1
art,class,1,0,1
art,classroom,0,-1,1
art,color,0,-1,3
art,color,0,0,30
art,color,1,-1,1
art,color,1,0,9
art,cook,-1,0,1
art,cook,0,0,2
art,cook,0,1,2
art,creative,0,0,1
art,creativity,-1,-1,2
art,creativity,-1,0,16
art,creativity,-1,1,3
art,creativity,0,0,1074
art,creativity,0,1,35
art,creativity,1,0,6
art,creativity,1,1,74
art,culture,0,0,2
art,cycle,0,0,1
art,datum,0,-1,1
art,design,-1,-1,1
art,design,-1,0,1
art,design,0,-1,1
art,design,0,0,5
art,design,1,-1,1
art,draw,0,0,1
art,emotion,-1,-1,1
art,emotion,-1,0,12
art,emotion,-1,1,1
art,emotion,0,-1,4
art,emotion,0,0,1012
art,emotion,0,1,18
art,emotion,1,-1,1
art,emotion,1,0,18
art,emotion,1,1,23
art,experiment,0,0,1
art,expression,-1,-1,1
art,expression,-1,0,19
art,expression,-1,1,2
art,expression,0,-1,3
art,expression,0,0,1751
art,expression,0,1,30
art,expression,1,-1,2
art,expression,1,0,42
art,expression,1,1,63
art,failure,0,-1,3
art,feel,0,0,5
art,feel,1,0,1
art,form,0,0,1
art,freedom,-1,0,1
art,freedom,0,-1,1
art,freedom,0,0,114
art,freedom,0,1,2
art,freedom,1,0,5
art,freedom,1,1,6
art,garden,0,0,3
art,garden,1,0,1
art,hike,-1,0,1
art,hike,0,-1,2
art,hike,0,0,3
art,hike,0,1,1
art,history,0,-1,2
art,history,0,0,2
art,history,1,0,1
art,history,1,1,1
art,hobby,0,0,1
art,imagination,0,0,7
art,innovation,0,0,3
art,knit,0,0,1
art,knit,0,1,1
art,knit,1,0,2
art,knowledge,0,1,1
art,knowledge,1,0,1
art,literature,-1,1,1
art,literature,0,-1,5
art,literature,0,0,17
art,literature,1,-1,1
art,llm,1,-1,1
art,model,0,-1,1
art,music,-1,0,4
art,music,-1,1,1
art,music,0,-1,1
art,music,0,0,57
art,music,0,1,2
art,music,1,0,3
art,music,1,1,4
art,novel,0,0,1
art,novel,0,1,1
art,number,0,0,1
art,paint,-1,-1,2
art,paint,0,-1,2
art,paint,0,0,72
art,paint,0,1,8
art,paint,1,0,3
art,paint,1,1,11
art,passion,0,0,1
art,peace,0,0,2
art,peace,1,0,2
art,peace,1,1,1
art,philosophy,0,0,2
art,philosophy,1,1,2
art,photography,-1,0,1
art,photography,0,0,5
art,photography,0,1,2
art,photography,1,1,1
art,problem - solve,0,1,1
art,relaxation,0,0,1
art,relaxation,0,1,1
art,run,0,0,1
art,run,1,0,1
art,society,-1,0,1
art,society,0,-1,1
art,student,1,0,1
art,study,0,0,1
art,style,0,0,4
art,success,0,0,2
art,success,1,0,1
art,teamwork,0,-1,1
art,teamwork,0,0,2
art,vision,0,0,8
art,yoga,0,0,1
biology,adaptation,0,0,2
biology,anxiety,-1,-1,2
biology,anxiety,-1,0,1
biology,anxiety,-1,1,1
biology,art,-1,0,1
biology,art,0,0,2
biology,balance,0,0,6
biology,cell,-1,-1,46
biology,cell,-1,0,75
biology,cell,0,-1,84
biology,cell,0,0,1095
biology,cell,0,1,5
biology,cell,1,-1,1
biology,cell,1,0,16
biology,change,0,-1,1
biology,change,0,0,1
biology,chemistry,-1,0,4
biology,chemistry,-1,1,1
biology,chemistry,0,0,11
biology,chemistry,0,1,1
biology,chemistry,1,1,2
biology,class,-1,-1,1
biology,class,0,-1,1
biology,classroom,-1,-1,3
biology,classroom,-1,1,1
biology,complex,0,-1,2
biology,complexity,-1,-1,6
biology,complexity,-1,0,5
biology,complexity,0,-1,32
biology,complexity,0,0,28
biology,complexity,1,0,1
biology,connection,0,0,2
biology,creativity,-1,0,1
biology,creativity,0,0,4
biology,creativity,1,0,1
biology,curiosity,-1,0,1
biology,curiosity,-1,1,1
biology,curiosity,0,0,56
biology,curiosity,0,1,1
biology,curiosity,1,1,1
biology,curious,0,0,1
biology,cycle,0,0,1
biology,datum,-1,-1,1
biology,datum,-1,0,11
biology,datum,-1,1,1
biology,datum,0,0,27
biology,discovery,0,0,10
biology,discovery,0,1,1
biology,dna,-1,0,1
biology,dna,0,0,3
biology,equation,-1,-1,1
biology,equation,-1,0,1
biology,evolution,-1,-1,11
biology,evolution,-1,0,28
biology,evolution,0,-1,143
biology,evolution,0,0,522
biology,evolution,1,-1,1
biology,evolution,1,0,2
biology,experiment,-1,-1,2
biology,experiment,-1,0,31
biology,experiment,-1,1,5
biology,experiment,0,-1,12
biology,experiment,0,0,80
biology,experiment,0,1,2
biology,experiment,1,-1,1
biology,experiment,1,0,3
biology,experiment,1,1,1
biology,failure,-1,-1,4
biology,fear,-1,-1,1
biology,future,-1,0,1
biology,future,0,0,1
biology,genetic,-1,-1,1
biology,genetic,0,0,1
biology,growth,-1,-1,5
biology,growth,-1,0,39
biology,growth,0,-1,34
biology,growth,0,0,684
biology,growth,1,-1,1
biology,growth,1,0,13
biology,health,1,-1,1
biology,history,-1,0,1
biology,history,-1,1,1
biology,history,0,-1,2
biology,hobby,0,-1,1
biology,interaction,0,0,1
biology,interconnection,0,0,1
biology,interdependence,0,0,1
biology,knowledge,-1,0,2
biology,knowledge,-1,1,1
biology,knowledge,0,0,11
biology,lab,-1,-1,6
biology,lab,-1,0,6
biology,lab,0,-1,2
biology,lab,0,0,10
biology,lab,1,-1,1
biology,lab,1,0,1
biology,laboratory,-1,-1,12
biology,laboratory,-1,0,13
biology,laboratory,0,-1,33
biology,laboratory,0,0,42
biology,laboratory,1,-1,1
biology,laboratory,1,0,1
biology,lecture,-1,0,1
biology,life,-1,-1,1
biology,life,-1,0,137
biology,life,-1,1,27
biology,life,0,0,1575
biology,life,0,1,76
biology,life,1,0,2
biology,life,1,1,28
biology,literature,0,-1,1
biology,model,-1,-1,3
biology,model,-1,0,1
biology,model,0,-1,1
biology,model,0,0,4
biology,molecule,-1,-1,1
biology,nature,-1,-1,1
biology,nature,-1,0,36
biology,nature,0,0,307
biology,nature,0,1,3
biology,nature,1,-1,1
biology,nature,1,0,11
biology,nature,1,1,8
biology,number,-1,-1,1
biology,number,-1,0,5
biology,number,0,-1,1
biology,number,0,0,6
biology,organism,-1,-1,1
biology,organism,-1,0,1
biology,organism,0,0,49
biology,pattern,0,0,2
biology,philosophy,0,0,2
biology,physics,0,0,1
biology,plant,0,0,3
biology,problem - solve,0,0,2
biology,process,-1,-1,8
biology,process,-1,0,25
biology,process,0,-1,21
biology,process,0,0,117
biology,process,1,0,1
biology,research,0,0,2
biology,science,-1,-1,1
biology,science,-1,0,13
biology,science,-1,1,2
biology,science,0,0,38
biology,science,0,1,5
biology,science,1,1,5
biology,scientist,0,0,2
biology,society,-1,-1,3
biology,society,0,0,1
biology,stem,0,0,1
biology,student,0,0,1
biology,study,-1,0,1
biology,study,0,-1,1
biology,study,0,0,11
biology,system,-1,-1,3
biology,system,-1,0,7
biology,system,0,-1,29
biology,system,0,0,52
biology,theor,0,-1,1
biology,variable,0,-1,1
biology,variety,0,0,3
biology,work,0,0,1
blackboard,anxiety,-1,-1,3
blackboard,art,0,-1,1
blackboard,art,0,0,2
blackboard,biology,0,0,1
blackboard,board,-1,-1,1
blackboard,board,0,-1,4
blackboard,board,0,0,8
blackboard,chalk,-1,-1,33
blackboard,chalk,0,-1,165
blackboard,chalk,0,0,14
blackboard,clarity,-1,0,22
blackboard,clarity,0,0,540
blackboard,clarity,0,1,25
blackboard,class,-1,-1,37
blackboard,class,-1,0,16
blackboard,class,0,-1,107
blackboard,class,0,0,246
blackboard,class,0,1,1
blackboard,class,1,-1,1
blackboard,classroom,-1,-1,13
blackboard,classroom,-1,0,14
blackboard,classroom,0,-1,14
blackboard,classroom,0,0,115
blackboard,classroom,0,1,1
blackboard,clear,-1,0,1
blackboard,collaboration,0,-1,1
blackboard,collaboration,0,0,2
blackboard,creativity,0,0,1
blackboard,datum,0,-1,1
blackboard,datum,0,0,2
blackboard,display,-1,-1,1
blackboard,display,0,-1,4
blackboard,display,0,0,3
blackboard,drawing,0,0,1
blackboard,dynamic,0,0,1
blackboard,education,-1,0,2
blackboard,education,0,0,64
blackboard,equation,-1,-1,5
blackboard,equation,-1,0,17
blackboard,equation,-1,1,2
blackboard,equation,0,-1,4
blackboard,equation,0,0,163
blackboard,equation,0,1,13
blackboard,equation,1,1,1
blackboard,explanation,0,0,1
blackboard,expression,0,0,4
blackboard,formula,-1,0,2
blackboard,formula,0,-1,3
blackboard,formula,0,0,22
blackboard,formula,0,1,1
blackboard,history,0,0,1
blackboard,history,0,1,1
blackboard,homework,-1,-1,1
blackboard,idea,-1,0,10
blackboard,idea,-1,1,6
blackboard,idea,0,-1,2
blackboard,idea,0,0,702
blackboard,idea,0,1,31
blackboard,information,-1,0,1
blackboard,information,0,0,3
blackboard,instruction,-1,0,1
blackboard,instruction,0,0,22
blackboard,knowledge,-1,0,3
blackboard,knowledge,-1,1,3
blackboard,knowledge,0,0,111
blackboard,knowledge,0,1,11
blackboard,learn,-1,0,1
blackboard,learn,0,0,71
blackboard,learn,0,1,4
blackboard,lecture,-1,-1,19
blackboard,lecture,-1,0,15
blackboard,lecture,0,-1,16
blackboard,lecture,0,0,86
blackboard,lecture,0,1,1
blackboard,lesson,-1,0,8
blackboard,lesson,0,-1,1
blackboard,lesson,0,0,36
blackboard,math,-1,-1,2
blackboard,math,-1,0,1
blackboard,math,-1,1,1
blackboard,math,0,-1,2
blackboard,math,0,0,20
blackboard,math,0,1,3
blackboard,mathematic,-1,-1,2
blackboard,mathematic,-1,0,7
blackboard,mathematic,-1,1,1
blackboard,mathematic,0,-1,1
blackboard,mathematic,0,0,22
blackboard,mathematic,0,1,1
blackboard,maths,0,0,6
blackboard,memory,-1,-1,3
blackboard,memory,-1,0,2
blackboard,memory,0,-1,30
blackboard,memory,0,0,13
blackboard,note,-1,-1,1
blackboard,note,-1,0,8
blackboard,note,0,-1,15
blackboard,note,0,0,47
blackboard,note,0,1,1
blackboard,number,-1,-1,1
blackboard,number,0,-1,1
blackboard,number,0,0,3
blackboard,number,0,1,1
blackboard,old - school,0,-1,1
blackboard,order,0,-1,1
blackboard,order,0,0,4
blackboard,order,0,1,1
blackboard,physics,-1,0,4
blackboard,physics,0,0,9
blackboard,physics,0,1,1
blackboard,problem - solve,-1,0,1
blackboard,problem - solve,0,0,1
blackboard,professor,-1,0,5
blackboard,professor,0,0,19
blackboard,proof,0,0,3
blackboard,rule,0,-1,10
blackboard,rule,0,0,1
blackboard,science,-1,0,10
blackboard,science,0,-1,1
blackboard,science,0,0,61
blackboard,science,0,1,2
blackboard,share,-1,-1,4
blackboard,share,-1,0,2
blackboard,share,0,-1,55
blackboard,share,0,0,72
blackboard,share space,0,-1,2
blackboard,simple,-1,0,1
blackboard,simple,0,-1,1
blackboard,structure,0,-1,5
blackboard,structure,0,0,21
blackboard,student,-1,0,2
blackboard,student,0,-1,3
blackboard,study,-1,0,3
blackboard,study,0,0,3
blackboard,symbol,0,-1,4
blackboard,symbol,0,0,1
blackboard,teach,-1,-1,1
blackboard,teach,-1,0,19
blackboard,teach,0,-1,18
blackboard,teach,0,0,628
blackboard,teach,0,1,5
blackboard,teacher,-1,-1,5
blackboard,teacher,-1,0,15
blackboard,teacher,0,0,58
blackboard,theorem,-1,0,1
blackboard,theorem,0,-1,1
blackboard,theorem,0,0,2
blackboard,theorem,1,1,1
blackboard,tradition,0,-1,2
blackboard,tradition,0,0,8
blackboard,transparency,-1,0,1
blackboard,transparency,0,-1,3
blackboard,transparency,0,0,12
blackboard,visibility,-1,-1,1
blackboard,visibility,-1,0,1
blackboard,visibility,0,-1,1
blackboard,visibility,0,0,22
blackboard,visible,0,-1,1
blackboard,visible,0,0,1
blackboard,visual,-1,-1,4
blackboard,visual,-1,0,4
blackboard,visual,0,-1,23
blackboard,visual,0,0,109
blackboard,visualization,0,-1,1
blackboard,visualization,0,0,14
blackboard,write,-1,-1,10
blackboard,write,-1,0,93
blackboard,write,0,-1,153
blackboard,write,0,0,1396
blackboard,write,0,1,4
career,achievement,0,0,8
career,ai,0,0,8
career,ai,1,1,1
career,ambition,-1,0,4
career,ambition,0,0,28
career,anxiety,-1,-1,3
career,anxiety,-1,0,2
career,anxiety,0,-1,7
career,anxiety,0,0,3
career,balance,-1,-1,1
career,balance,0,-1,4
career,balance,0,0,18
career,challenge,-1,-1,6
career,challenge,0,-1,29
career,challenge,0,0,2
career,chance,0,-1,1
career,chance,0,0,1
career,change,-1,-1,1
career,choice,-1,-1,23
career,choice,-1,0,32
career,choice,0,-1,122
career,choice,0,0,383
career,choice,0,1,2
career,class,0,0,2
career,commitment,0,0,5
career,creativity,0,0,3
career,creativity,0,1,1
career,development,0,0,32
career,direction,0,-1,1
career,dream,-1,0,4
career,dream,-1,1,1
career,dream,0,-1,1
career,dream,0,0,18
career,dream,0,1,3
career,dream,1,1,1
career,economic,0,0,2
career,effort,0,-1,1
career,effort,0,0,1
career,field,0,-1,1
career,field,0,0,8
career,freedom,-1,0,5
career,freedom,-1,1,1
career,freedom,0,-1,3
career,freedom,0,0,71
career,freedom,0,1,5
career,freelance,0,0,1
career,future,-1,-1,6
career,future,-1,0,30
career,future,0,-1,13
career,future,0,0,258
career,future,0,1,5
career,future,1,1,1
career,goal,-1,0,24
career,goal,-1,1,3
career,goal,0,-1,1
career,goal,0,0,487
career,goal,0,1,19
career,grade,-1,0,1
career,grade,0,-1,4
career,grade,0,0,1
career,growth,-1,-1,2
career,growth,-1,0,48
career,growth,-1,1,1
career,growth,0,-1,5
career,growth,0,0,1360
career,growth,0,1,40
career,growth,1,1,1
career,impact,0,0,23
career,income,-1,0,2
career,income,0,-1,1
career,income,0,0,5
career,job,-1,-1,9
career,job,-1,0,10
career,job,0,-1,34
career,job,0,0,126
career,job,1,-1,1
career,knowledge,-1,1,1
career,knowledge,0,0,14
career,knowledge,0,1,1
career,learn,0,0,2
career,literature,0,0,1
career,llm,-1,0,1
career,mathematic,0,0,1
career,money,-1,-1,1
career,money,-1,0,1
career,money,-1,1,1
career,money,0,-1,1
career,money,0,0,1
career,number,0,0,1
career,opportunity,-1,0,1
career,opportunity,0,0,189
career,option,-1,0,1
career,option,0,-1,1
career,passion,0,0,1
career,path,-1,-1,25
career,path,-1,0,24
career,path,0,-1,104
career,path,0,0,733
career,path,1,0,2
career,physics,-1,1,1
career,physics,0,0,1
career,physics,0,1,1
career,pressure,-1,-1,23
career,pressure,0,-1,39
career,problem - solve,-1,0,1
career,problem - solve,-1,1,1
career,problem - solve,0,0,1
career,profession,-1,0,1
career,profession,0,0,13
career,professor,0,0,3
career,professor,1,-1,1
career,progress,0,-1,1
career,progress,0,0,11
career,purpose,-1,0,6
career,purpose,-1,1,2
career,purpose,0,0,340
career,purpose,0,1,6
career,purpose,1,1,1
career,responsibility,0,-1,2
career,responsibility,0,0,1
career,risk,-1,-1,1
career,risk,0,-1,10
career,science,-1,0,2
career,science,-1,1,1
career,science,0,0,12
career,scientist,0,0,2
