cue_word,association_word,cue_valence,associated_valence,weight
algorithm,solution,-1,1,76
algorithm,solution,0,0,519
algorithm,solution,0,1,352
algorithm,solution,1,1,20
algorithm,solve,-1,0,5
algorithm,solve,0,0,49
algorithm,solve,0,1,3
algorithm,solve,1,1,1
algorithm,solver,0,0,1
algorithm,step,-1,-1,19
algorithm,step,-1,0,17
algorithm,step,0,-1,22
algorithm,step,0,0,97
algorithm,step,1,0,3
algorithm,structure,0,0,2
algorithm,useful,-1,0,1
algorithm,useless,-1,-1,2
algorithm,work,-1,0,1
anxiety,child,-1,0,1
anxiety,child,-1,1,1
anxiety,concern,-1,-1,1
anxiety,deadline,-1,-1,2
anxiety,doubt,-1,-1,1
anxiety,exam,-1,-1,328
anxiety,exam,-1,0,1
anxiety,fail,-1,-1,1
anxiety,failure,-1,-1,26
anxiety,fatigue,-1,0,1
anxiety,fear,-1,-1,1621
anxiety,future,-1,-1,42
anxiety,future,-1,0,50
anxiety,heart,-1,-1,1
anxiety,heart,-1,0,1
anxiety,heartbeat,-1,-1,6
anxiety,help,-1,-1,1
anxiety,help,-1,0,2
anxiety,helpless,-1,-1,11
anxiety,helplessness,-1,-1,10
anxiety,homework,-1,-1,1
anxiety,job,-1,-1,1
anxiety,job,-1,0,1
anxiety,mathematic,-1,-1,1
anxiety,nerve,-1,-1,2
anxiety,nervous,-1,-1,123
anxiety,nervousness,-1,-1,39
anxiety,overcome,-1,-1,1
anxiety,overwhelm,-1,-1,37
anxiety,overwhelmed,-1,-1,1
anxiety,panic,-1,-1,4
anxiety,press,-1,-1,1
anxiety,pressure,-1,-1,158
anxiety,stem,-1,-1,1
anxiety,stress,-1,-1,1878
anxiety,tension,-1,-1,12
anxiety,test,-1,-1,3
anxiety,uncertain,-1,-1,1
anxiety,uncertainty,-1,-1,190
anxiety,uncomfortable,-1,-1,1
anxiety,unemployed,-1,-1,1
anxiety,unemployment,-1,-1,4
anxiety,unknown,-1,-1,1
anxiety,unprepared,-1,-1,2
anxiety,unsure,-1,-1,1
anxiety,work,-1,-1,4
anxiety,work,-1,0,6
anxiety,worry,-1,-1,991
art,abstract,-1,0,1
art,aesthetic,1,1,1
art,appreciation,0,0,2
art,appreciation,1,1,2
art,artistic,-1,0,1
art,beautiful,-1,1,2
art,beautiful,0,0,1
art,beautiful,0,1,2
art,beautiful,1,1,16
art,beauty,-1,-1,2
art,beauty,-1,0,44
art,beauty,-1,1,21
art,beauty,0,0,30
art,beauty,0,1,112
art,beauty,1,0,8
art,beauty,1,1,1081
art,bore,-1,-1,11
art,bore,0,-1,2
art,bored,-1,-1,2
art,boredom,-1,-1,18
art,boredom,0,-1,2
art,canvas,1,0,1
art,cinema,0,0,1
art,cinema,0,1,2
art,cinema,1,0,1
art,cinema,1,1,3
art,color,-1,-1,2
art,color,-1,0,3
art,color,0,0,4
art,color,0,1,2
art,color,1,0,12
art,color,1,1,14
art,colorful,-1,0,1
art,colour,1,1,1
art,confuse,-1,-1,1
art,confusion,-1,-1,2
art,create,0,0,1
art,create,0,1,1
art,create,1,1,6
art,creation,0,0,2
art,creation,1,1,4
art,creative,-1,-1,2
art,creative,-1,0,18
art,creative,-1,1,3
art,creative,0,0,7
art,creative,0,1,6
art,creative,1,1,56
art,creativity,-1,-1,4
art,creativity,-1,0,98
art,creativity,-1,1,25
art,creativity,0,0,58
art,creativity,0,1,174
art,creativity,1,-1,1
art,creativity,1,0,13
art,creativity,1,1,1253
art,culture,0,0,1
art,design,-1,0,1
art,design,0,0,1
art,design,1,0,1
art,dislike,-1,-1,1
art,draw,0,0,4
art,draw,1,0,2
art,draw,1,1,2
art,emotion,-1,0,1
art,emotion,-1,1,1
art,emotion,0,0,2
art,emotion,1,-1,1
art,emotion,1,0,7
art,emotion,1,1,5
art,enjoyment,1,1,1
art,exhibition,0,0,1
art,exhibition,1,0,2
art,express,1,1,1
art,expression,-1,-1,5
art,expression,-1,0,60
art,expression,-1,1,10
art,expression,0,-1,2
art,expression,0,0,171
art,expression,0,1,27
art,expression,1,-1,3
art,expression,1,0,302
art,expression,1,1,732
art,feel,1,1,1
art,free,1,1,2
art,freedom,1,1,9
art,gallery,-1,-1,5
art,gallery,-1,0,5
art,gallery,0,0,11
art,gallery,1,0,7
art,gallery,1,1,1
art,happy,1,1,2
art,history,-1,-1,2
art,history,1,0,3
art,history,1,1,1
art,hobby,1,0,1
art,imagination,-1,0,1
art,imagination,0,0,1
art,inspiration,1,1,1
art,inspire,1,1,1
art,knit,0,0,1
art,knit,1,1,1
art,literature,-1,-1,1
art,literature,1,1,2
art,meaningless,-1,-1,1
art,movie,1,1,1
art,museum,-1,-1,4
art,museum,-1,0,9
art,museum,0,0,17
art,museum,1,0,11
art,museum,1,1,4
art,museus,0,0,1
art,music,-1,0,2
art,music,-1,1,1
art,music,0,0,6
art,music,0,1,3
art,music,1,0,1
art,music,1,1,15
art,novel,0,1,1
art,paint,-1,-1,55
art,paint,-1,0,59
art,paint,-1,1,3
art,paint,0,-1,5
art,paint,0,0,151
art,paint,0,1,11
art,paint,1,0,273
art,paint,1,1,299
art,painting,-1,-1,5
art,painting,0,0,9
art,painting,0,1,1
art,painting,1,0,9
art,painting,1,1,13
art,passion,-1,0,1
art,philosophy,-1,-1,1
art,photography,0,0,1
art,pointless,-1,-1,1
art,relaxation,1,1,2
art,sculpture,-1,-1,3
art,sculpture,-1,0,1
art,sculpture,0,-1,5
art,sculpture,0,0,10
art,sculpture,1,-1,3
art,sculpture,1,0,19
art,sculpture,1,1,6
art,stress,-1,-1,1
art,subjective,-1,-1,2
art,subjective,0,0,1
art,subjectivity,-1,-1,1
art,subjectivity,0,-1,1
art,time,0,0,1
art,time - consume,-1,0,1
art,unimportant,-1,-1,1
art,uninspire,-1,-1,1
art,unrelated,-1,-1,1
art,useless,-1,-1,8
art,useless,0,-1,1
art,waste,-1,-1,1
biology,art,1,1,1
biology,body,0,0,1
biology,bore,-1,-1,73
biology,bore,0,-1,3
biology,boredom,-1,-1,15
biology,cell,-1,-1,168
biology,cell,-1,0,130
biology,cell,0,-1,150
biology,cell,0,0,1111
biology,cell,0,1,12
biology,cell,1,0,124
biology,cell,1,1,85
biology,cellular,1,1,1
biology,chemistry,-1,-1,2
biology,chemistry,1,1,1
biology,complex,-1,-1,3
biology,complex,0,-1,7
biology,complex,0,0,1
biology,complexity,-1,-1,6
biology,complexity,0,-1,2
biology,complexity,0,0,4
biology,complexity,1,0,2
biology,complicated,0,-1,1
biology,confusion,-1,-1,1
biology,curiosity,0,1,1
biology,diagram,0,0,1
biology,difficult,-1,-1,10
biology,difficult,0,-1,1
biology,difficulty,-1,-1,1
biology,disease,-1,-1,5
biology,disease,0,-1,1
biology,disgust,-1,-1,4
biology,disinterest,-1,-1,3
biology,dislike,-1,-1,5
biology,dissection,-1,-1,1
biology,dna,-1,0,2
biology,dna,-1,1,3
biology,dna,0,0,11
biology,dna,0,1,13
biology,dna,1,1,4
biology,eco,0,0,1
biology,ecosystem,-1,-1,1
biology,ecosystem,-1,0,29
biology,ecosystem,-1,1,1
biology,ecosystem,0,-1,1
biology,ecosystem,0,0,92
biology,ecosystem,0,1,9
biology,ecosystem,1,0,9
biology,ecosystem,1,1,8
biology,evolution,-1,-1,4
biology,evolution,-1,0,12
biology,evolution,-1,1,1
biology,evolution,0,-1,10
biology,evolution,0,0,240
biology,evolution,0,1,8
biology,evolution,1,-1,2
biology,evolution,1,0,17
biology,evolution,1,1,7
biology,exam,-1,-1,34
biology,exam,-1,0,2
biology,exam,0,-1,20
biology,exam,0,0,1
biology,exam,1,-1,5
biology,exam,1,0,1
biology,experiment,-1,-1,3
biology,experiment,-1,0,5
biology,experiment,0,-1,2
biology,experiment,0,0,25
biology,experiment,0,1,2
biology,experiment,1,-1,1
biology,experiment,1,0,4
biology,experiment,1,1,1
biology,fascination,0,1,2
biology,fascination,1,1,8
biology,gene,-1,-1,2
biology,gene,-1,0,3
biology,gene,0,0,9
biology,gene,1,0,1
biology,genetic,-1,-1,3
biology,genetic,-1,0,3
biology,genetic,0,0,23
biology,genetic,1,0,2
biology,genetic,1,1,2
biology,hard,-1,-1,2
biology,hate,-1,-1,2
biology,hatred,-1,-1,1
biology,health,0,0,1
biology,health,0,1,2
biology,human,0,0,2
biology,interest,-1,0,1
biology,interest,0,0,25
biology,interest,0,1,25
biology,interest,1,0,1
biology,interest,1,1,29
biology,knowledge,0,1,1
biology,knowledge,1,1,2
biology,lab,-1,-1,2
biology,learn,0,0,1
biology,learn,1,1,1
biology,life,-1,0,155
biology,life,-1,1,105
biology,life,0,0,337
biology,life,0,1,1000
biology,life,1,0,2
biology,life,1,1,210
biology,literature,1,1,1
biology,live,-1,0,2
biology,live,0,0,2
biology,medicine,0,0,1
biology,membrane,-1,-1,4
biology,membrane,0,-1,1
biology,memorization,-1,-1,6
biology,memorization,0,-1,2
biology,microbe,-1,-1,1
biology,microscope,-1,0,1
biology,microscope,0,-1,3
biology,microscope,0,0,7
biology,nature,-1,0,47
biology,nature,-1,1,15
biology,nature,0,0,222
biology,nature,0,1,254
biology,nature,1,0,3
biology,nature,1,1,100
biology,organism,-1,-1,1
biology,organism,-1,0,2
biology,organism,0,-1,3
biology,organism,0,0,25
biology,physics,0,-1,1
biology,plant,-1,-1,1
biology,plant,-1,0,3
biology,plant,0,0,2
biology,plant,0,1,1
biology,plant,1,1,2
biology,research,-1,0,1
biology,research,0,0,6
biology,research,1,1,1
biology,school,-1,-1,1
biology,science,-1,-1,10
biology,science,-1,0,38
biology,science,-1,1,3
biology,science,0,0,211
biology,science,0,1,44
biology,science,1,0,12
biology,science,1,1,28
biology,stem,1,1,1
biology,study,0,0,10
biology,study,1,0,4
biology,study,1,1,1
biology,test,-1,-1,1
biology,test,0,-1,1
biology,unintereste,-1,-1,1
blackboard,board,0,0,2
blackboard,bore,-1,-1,2
blackboard,bore,0,-1,1
blackboard,chalk,-1,-1,454
blackboard,chalk,-1,0,10
blackboard,chalk,-1,1,1
blackboard,chalk,0,-1,559
blackboard,chalk,0,0,343
blackboard,chalk,1,0,4
blackboard,class,-1,-1,55
blackboard,class,-1,0,44
blackboard,class,0,-1,5
blackboard,class,0,0,308
blackboard,class,0,1,2
blackboard,classroom,-1,-1,133
blackboard,classroom,-1,0,210
blackboard,classroom,0,-1,22
blackboard,classroom,0,0,653
blackboard,classroom,0,1,6
blackboard,classroom,1,0,1
blackboard,classroom,1,1,2
blackboard,diagram,0,0,2
blackboard,dust,-1,-1,2
blackboard,education,-1,0,7
blackboard,education,-1,1,3
blackboard,education,0,0,24
blackboard,education,0,1,9
blackboard,education,1,1,1
blackboard,equation,-1,-1,1
blackboard,equation,0,-1,1
blackboard,equation,0,0,2
blackboard,erase,-1,-1,1
blackboard,eraser,0,-1,1
blackboard,focus,-1,0,1
blackboard,focus,0,0,1
blackboard,focus,0,1,2
blackboard,formula,0,0,4
blackboard,idea,0,0,1
blackboard,knowledge,-1,1,1
blackboard,knowledge,0,0,1
blackboard,learn,-1,-1,1
blackboard,learn,-1,0,33
blackboard,learn,-1,1,24
blackboard,learn,0,0,106
blackboard,learn,0,1,42
blackboard,learn,1,1,1
blackboard,lecture,-1,-1,12
blackboard,lecture,-1,0,2
blackboard,lecture,0,-1,3
blackboard,lecture,0,0,48
blackboard,lecture,0,1,1
blackboard,lesson,-1,-1,66
blackboard,lesson,-1,0,138
blackboard,lesson,-1,1,1
blackboard,lesson,0,-1,9
blackboard,lesson,0,0,375
blackboard,lesson,0,1,1
blackboard,lesson,1,0,1
blackboard,lesson,1,1,1
blackboard,marker,0,0,1
blackboard,math,-1,-1,3
blackboard,math,-1,0,7
blackboard,math,-1,1,1
blackboard,math,0,-1,8
blackboard,math,0,0,38
blackboard,mathematic,0,0,1
blackboard,maths,-1,0,1
blackboard,maths,0,-1,1
blackboard,maths,0,0,6
blackboard,maths,0,1,3
blackboard,memory,-1,0,3
blackboard,memory,0,0,3
blackboard,nostalgia,0,0,1
blackboard,note,-1,-1,15
blackboard,note,-1,0,37
blackboard,note,-1,1,1
blackboard,note,0,-1,4
blackboard,note,0,0,135
blackboard,note,0,1,3
blackboard,old,-1,-1,6
blackboard,old,0,-1,4
blackboard,professor,-1,0,1
blackboard,professor,0,0,1
blackboard,school,-1,-1,26
blackboard,school,-1,0,28
blackboard,school,0,-1,10
blackboard,school,0,0,135
blackboard,school,0,1,11
blackboard,school,1,1,2
blackboard,science,0,0,1
blackboard,student,-1,0,1
blackboard,student,0,0,1
blackboard,teach,-1,-1,4
blackboard,teach,-1,0,173
blackboard,teach,-1,1,13
blackboard,teach,0,-1,1
blackboard,teach,0,0,378
blackboard,teach,0,1,45
blackboard,teach,1,1,1
blackboard,teacher,-1,-1,8
blackboard,teacher,-1,0,100
blackboard,teacher,-1,1,10
blackboard,teacher,0,0,262
blackboard,teacher,0,1,37
blackboard,teacher,1,1,1
blackboard,write,-1,-1,40
blackboard,write,-1,0,79
blackboard,write,0,-1,15
blackboard,write,0,0,179
blackboard,write,0,1,2
career,achievement,0,0,1
career,achievement,0,1,33
career,achievement,1,1,4
career,advancement,1,1,1
career,ambition,-1,0,4
career,ambition,0,-1,8
career,ambition,0,0,106
career,ambition,1,0,22
career,ambition,1,1,15
career,anxiety,-1,-1,1
career,anxiety,0,-1,1
career,art,0,1,1
career,boredom,0,-1,1
career,challenge,0,0,6
career,challenge,1,-1,1
career,challenge,1,0,1
career,challenge,1,1,1
career,child,0,1,1
career,choice,0,0,6
career,choice,1,0,2
career,choice,1,1,1
career,development,0,0,1
career,doubt,1,-1,1
career,dream,-1,1,2
career,dream,0,1,2
career,dream,1,1,1
career,effort,0,0,7
career,effort,1,0,7
career,effort,1,1,2
career,family,0,1,1
career,fear,0,-1,1
career,freedom,0,0,3
career,freedom,0,1,3
career,freedom,1,1,2
career,fulfillment,0,0,6
career,fulfillment,0,1,5
career,fulfillment,1,1,3
career,future,-1,0,4
career,future,0,-1,3
career,future,0,0,322
career,future,0,1,28
career,future,1,0,38
career,future,1,1,86
career,goal,0,0,6
career,goal,0,1,1
career,growth,-1,0,7
career,growth,-1,1,3
career,growth,0,-1,1
career,growth,0,0,585
career,growth,0,1,563
career,growth,1,0,18
career,growth,1,1,221
career,hard,0,-1,2
career,hardwork,0,0,1
career,income,0,0,1
career,income,0,1,1
career,insecurity,0,0,1
career,job,-1,-1,14
career,job,-1,0,4
career,job,0,-1,198
career,job,0,0,922
career,job,0,1,3
career,job,1,-1,6
career,job,1,0,168
career,job,1,1,62
career,knowledge,-1,1,1
career,long - term,0,0,1
career,maths,0,1,1
career,money,0,0,20
career,money,0,1,5
career,money,1,0,3
career,money,1,1,7
career,opportunity,0,0,11
career,opportunity,0,1,10
career,opportunity,1,1,4
career,passion,0,0,8
career,passion,0,1,7
career,passion,1,0,1
career,passion,1,1,5
career,past,-1,0,1
career,past,0,-1,1
career,path,0,0,4
career,philosophy,0,1,1
career,physics,0,1,1
career,plan,0,0,3
career,plan,1,1,2
career,planning,-1,0,1
career,planning,0,0,15
career,planning,1,0,4
career,potential,-1,0,1
career,potential,0,0,1
career,pressure,0,-1,4
career,pressure,1,-1,1
career,profession,0,0,36
career,profession,1,0,1
career,profession,1,1,1
career,progress,0,0,1
career,progression,1,1,1
career,prospect,0,0,2
career,purpose,-1,1,1
career,purpose,0,0,15
career,purpose,0,1,6
career,purpose,1,1,1
career,regret,0,-1,1
career,responsibility,1,1,1
career,retire,0,0,1
career,retirement,0,0,6
career,retirement,0,1,9
career,reward,1,1,1
career,satisfaction,0,0,2
career,search,0,0,1
career,security,0,0,6
career,security,0,1,2
career,security,1,1,3
career,stability,-1,-1,1
career,stability,-1,0,1
career,stability,0,-1,10
career,stability,0,0,243
career,stability,0,1,25
career,stability,1,0,22
career,stability,1,1,64
career,stable,0,0,2
career,stable,0,1,1
career,stem,0,1,1
career,stress,0,-1,11
career,stress,1,-1,3
career,struggle,0,-1,2
career,study,0,0,5
career,study,1,0,1
career,succeed,0,1,1
career,success,-1,0,3
career,success,-1,1,8
career,success,0,0,34
career,success,0,1,913
career,success,1,1,229
career,teach,0,0,1
career,uncertain,-1,-1,1
career,uncertain,0,-1,11
career,uncertain,1,-1,4
career,uncertainty,-1,-1,4
career,uncertainty,0,-1,44
career,uncertainty,1,-1,6
career,unemployment,-1,-1,3
career,unemployment,0,-1,1
career,unemployment,0,0,1
career,unstable,-1,-1,1
career,unstable,0,-1,4
career,unstable,1,-1,2
career,work,-1,-1,1
career,work,-1,0,1
career,work,0,-1,13
career,work,0,0,118
career,work,1,0,24
career,work,1,1,9
chatgpt,ai,-1,-1,44
chatgpt,ai,-1,0,12
chatgpt,ai,0,-1,144
chatgpt,ai,0,0,1205
chatgpt,ai,0,1,30
chatgpt,ai,1,-1,5
chatgpt,ai,1,0,233
chatgpt,ai,1,1,110
chatgpt,answer,0,0,1
chatgpt,answer,1,0,2
chatgpt,artificial,0,-1,8
chatgpt,artificial,0,0,6
chatgpt,artificial,1,0,4
chatgpt,assignment,0,-1,1
chatgpt,assistance,0,0,30
chatgpt,assistance,0,1,22
chatgpt,assistance,1,0,1
chatgpt,assistance,1,1,5
chatgpt,assistant,-1,-1,1
chatgpt,assistant,-1,0,4
chatgpt,assistant,-1,1,1
chatgpt,assistant,0,-1,1
chatgpt,assistant,0,0,360
chatgpt,assistant,0,1,67
chatgpt,assistant,1,-1,1
chatgpt,assistant,1,0,15
chatgpt,assistant,1,1,51
chatgpt,bias,0,-1,2
chatgpt,bot,0,-1,3
chatgpt,chat,-1,-1,1
chatgpt,chat,-1,1,1
chatgpt,chat,0,-1,1
chatgpt,chat,0,0,26
chatgpt,chat,1,0,4
chatgpt,chat,1,1,6
chatgpt,chatbot,-1,-1,2
chatgpt,chatbot,0,-1,4
chatgpt,chatbot,0,0,7
chatgpt,chatbot,1,0,2
chatgpt,chatbot,1,1,1
chatgpt,cheat,0,-1,1
chatgpt,cod,0,0,1
chatgpt,code,1,0,1
chatgpt,communication,0,0,1
chatgpt,compute,0,0,1
chatgpt,computer,0,0,1
chatgpt,computer,1,0,1
chatgpt,confuse,0,-1,10
chatgpt,confuse,1,-1,2
chatgpt,confusion,-1,-1,1
chatgpt,confusion,0,-1,10
chatgpt,confusion,0,0,2
chatgpt,confusion,1,-1,4
chatgpt,convenience,0,0,6
chatgpt,convenient,0,0,2
chatgpt,convenient,0,1,1
