cue_word,association_word,cue_valence,associated_valence,weight
ai,intelligent system,1.0,1,1
ai,knowledge,0.0,1,1
ai,learn,-1.0,-1,5
ai,learn,-1.0,0,11
ai,learn,-1.0,1,3
ai,learn,0.0,-1,22
ai,learn,0.0,0,176
ai,learn,0.0,1,12
ai,learn,1.0,-1,6
ai,learn,1.0,0,107
ai,learn,1.0,1,19
ai,llm,1.0,0,3
ai,llm,1.0,1,2
ai,machine,-1.0,-1,34
ai,machine,-1.0,0,13
ai,machine,0.0,-1,152
ai,machine,0.0,0,269
ai,machine,0.0,1,13
ai,machine,1.0,-1,28
ai,machine,1.0,0,162
ai,machine,1.0,1,12
ai,machine - learn,0.0,-1,1
ai,machine - learn,0.0,0,7
ai,machine - learn,1.0,0,3
ai,machine - learn,1.0,1,1
ai,machine intelligence,-1.0,-1,2
ai,machine intelligence,0.0,-1,2
ai,machine intelligence,0.0,0,8
ai,machine intelligence,0.0,1,1
ai,machine intelligence,1.0,0,6
ai,machine intelligence,1.0,1,2
ai,machine learn,-1.0,-1,20
ai,machine learn,-1.0,0,38
ai,machine learn,-1.0,1,7
ai,machine learn,0.0,-1,30
ai,machine learn,0.0,0,413
ai,machine learn,0.0,1,50
ai,machine learn,1.0,-1,11
ai,machine learn,1.0,0,247
ai,machine learn,1.0,1,100
ai,machinelearne,-1.0,1,1
ai,machinelearne,1.0,0,1
ai,model,0.0,0,2
ai,model,0.0,1,1
ai,model,1.0,-1,1
ai,model,1.0,0,4
ai,model,1.0,1,1
ai,mysterious,-1.0,-1,2
ai,neural network,-1.0,-1,2
ai,neural network,-1.0,0,2
ai,neural network,0.0,-1,5
ai,neural network,0.0,0,9
ai,neural network,1.0,-1,7
ai,neural network,1.0,0,11
ai,neural network,1.0,1,2
ai,philosophy,1.0,1,1
ai,potential,1.0,0,1
ai,potentially transformative,0.0,1,1
ai,powerful,-1.0,0,1
ai,powerful,0.0,-1,1
ai,powerful,0.0,0,8
ai,powerful,1.0,1,1
ai,problem - solve,0.0,0,1
ai,program,0.0,0,1
ai,progress,0.0,0,2
ai,progress,0.0,1,1
ai,progressive,0.0,-1,1
ai,progressive,0.0,0,1
ai,progressive,1.0,0,1
ai,revolutionary,0.0,0,1
ai,revolutionary,0.0,1,1
ai,revolutionary,1.0,-1,1
ai,revolutionary,1.0,1,1
ai,robot,-1.0,-1,2
ai,robot,-1.0,0,4
ai,robot,0.0,-1,11
ai,robot,0.0,0,11
ai,robot,1.0,-1,5
ai,robot,1.0,0,8
ai,robotic,-1.0,-1,3
ai,robotic,-1.0,0,1
ai,robotic,0.0,-1,8
ai,robotic,0.0,0,22
ai,robotic,0.0,1,1
ai,robotic,1.0,-1,8
ai,robotic,1.0,0,17
ai,robotic,1.0,1,1
ai,smart,0.0,0,5
ai,smart,1.0,0,1
ai,smart system,0.0,0,2
ai,smart technology,0.0,0,1
ai,society,1.0,0,1
ai,student,0.0,0,1
ai,student,1.0,0,2
ai,student,1.0,1,1
ai,success,1.0,-1,1
ai,success,1.0,1,1
ai,system,-1.0,-1,1
ai,system,0.0,-1,4
ai,system,0.0,0,13
ai,system,0.0,1,1
ai,system,1.0,-1,5
ai,system,1.0,0,6
ai,tech,-1.0,0,1
ai,tech,0.0,0,1
ai,tech,1.0,0,2
ai,technological,-1.0,0,2
ai,technological,0.0,-1,1
ai,technological,0.0,0,7
ai,technological,0.0,1,2
ai,technological,1.0,0,2
ai,technological,1.0,1,1
ai,technology,-1.0,-1,4
ai,technology,-1.0,0,39
ai,technology,-1.0,1,8
ai,technology,0.0,-1,46
ai,technology,0.0,0,311
ai,technology,0.0,1,59
ai,technology,1.0,-1,22
ai,technology,1.0,0,137
ai,technology,1.0,1,19
ai,theorem,0.0,-1,1
ai,transformative,-1.0,-1,1
ai,transformative,-1.0,0,1
ai,transformative,0.0,-1,1
ai,transformative,0.0,0,5
ai,transformative,0.0,1,1
ai,transformative,1.0,-1,2
ai,transformative,1.0,1,1
ai,uncertainty,0.0,-1,1
ai,up to single word,1.0,-1,1
algorithm,abstract,-1.0,-1,2
algorithm,abstract,-1.0,0,1
algorithm,abstract,0.0,-1,12
algorithm,abstract,0.0,0,5
algorithm,abstract,0.0,1,1
algorithm,ai,-1.0,0,1
algorithm,ai,0.0,0,3
algorithm,ai,0.0,1,3
algorithm,ai,1.0,0,4
algorithm,analysis,0.0,1,1
algorithm,automation,-1.0,-1,5
algorithm,automation,-1.0,0,8
algorithm,automation,0.0,-1,21
algorithm,automation,0.0,0,25
algorithm,automation,0.0,1,5
algorithm,automation,1.0,-1,6
algorithm,automation,1.0,0,8
algorithm,calculate,-1.0,-1,1
algorithm,calculate,0.0,-1,1
algorithm,calculate,0.0,0,3
algorithm,calculate,0.0,1,1
algorithm,calculate,1.0,0,1
algorithm,calculation,-1.0,-1,13
algorithm,calculation,-1.0,0,24
algorithm,calculation,-1.0,1,2
algorithm,calculation,0.0,-1,34
algorithm,calculation,0.0,0,173
algorithm,calculation,0.0,1,10
algorithm,calculation,1.0,-1,7
algorithm,calculation,1.0,0,39
algorithm,calculation,1.0,1,5
algorithm,calculative,0.0,0,1
algorithm,class,0.0,0,1
algorithm,cod,-1.0,-1,3
algorithm,cod,-1.0,0,4
algorithm,cod,0.0,-1,7
algorithm,cod,0.0,0,15
algorithm,cod,0.0,1,3
algorithm,cod,1.0,-1,2
algorithm,cod,1.0,0,8
algorithm,cod,1.0,1,1
algorithm,code,-1.0,-1,3
algorithm,code,-1.0,0,4
algorithm,code,-1.0,1,1
algorithm,code,0.0,-1,6
algorithm,code,0.0,0,38
algorithm,code,0.0,1,1
algorithm,code,1.0,-1,4
algorithm,code,1.0,0,4
algorithm,code,1.0,1,1
algorithm,complex,-1.0,-1,8
algorithm,complex,0.0,-1,24
algorithm,complex,0.0,0,3
algorithm,complexity,-1.0,-1,14
algorithm,complexity,0.0,-1,29
algorithm,complexity,0.0,0,5
algorithm,complexity,1.0,-1,3
algorithm,complexity,1.0,0,1
algorithm,computation,-1.0,0,3
algorithm,computation,-1.0,1,1
algorithm,computation,0.0,-1,1
algorithm,computation,0.0,0,7
algorithm,computation,0.0,1,1
algorithm,computation,1.0,0,3
algorithm,computation,1.0,1,1
algorithm,computational,-1.0,-1,2
algorithm,computational,-1.0,0,7
algorithm,computational,-1.0,1,1
algorithm,computational,0.0,-1,6
algorithm,computational,0.0,0,31
algorithm,computational,0.0,1,5
algorithm,computational,1.0,-1,1
algorithm,computational,1.0,0,9
algorithm,computational,1.0,1,6
algorithm,computational logic,0.0,-1,1
algorithm,computational logic,1.0,0,2
algorithm,computational method,-1.0,-1,1
algorithm,computational method,0.0,-1,1
algorithm,computational method,0.0,0,2
algorithm,computational method,0.0,1,1
algorithm,computational method,1.0,0,1
algorithm,computational procedure,0.0,0,1
algorithm,computational process,-1.0,-1,2
algorithm,computational process,0.0,-1,1
algorithm,computational process,0.0,0,5
algorithm,computational process,0.0,1,2
algorithm,computational process,1.0,0,4
algorithm,computational process,1.0,1,1
algorithm,computational step,0.0,0,1
algorithm,computational step,1.0,-1,1
algorithm,computational step,1.0,0,2
algorithm,computational thinking,0.0,-1,1
algorithm,computational thinking,0.0,0,1
algorithm,computational thinking,1.0,1,1
algorithm,compute,-1.0,-1,4
algorithm,compute,-1.0,0,15
algorithm,compute,-1.0,1,2
algorithm,compute,0.0,-1,31
algorithm,compute,0.0,0,99
algorithm,compute,0.0,1,17
algorithm,compute,1.0,-1,3
algorithm,compute,1.0,0,19
algorithm,compute,1.0,1,1
algorithm,computer,-1.0,0,1
algorithm,computer,-1.0,1,1
algorithm,computer,0.0,0,2
algorithm,computer,0.0,1,2
algorithm,computer program,-1.0,0,1
algorithm,computer program,1.0,-1,1
algorithm,computer science,-1.0,0,1
algorithm,computer science,0.0,0,2
algorithm,computer science,1.0,0,1
algorithm,data - drive,-1.0,-1,1
algorithm,data - drive,1.0,0,1
algorithm,data analysis,0.0,0,1
algorithm,data structure,0.0,-1,1
algorithm,data structure,1.0,-1,1
algorithm,datum,-1.0,-1,3
algorithm,datum,-1.0,0,8
algorithm,datum,0.0,-1,9
algorithm,datum,0.0,0,46
algorithm,datum,0.0,1,5
algorithm,datum,1.0,-1,1
algorithm,datum,1.0,0,4
algorithm,datum,1.0,1,1
algorithm,datum manipulation,0.0,-1,1
algorithm,datum processing,-1.0,-1,1
algorithm,datum processing,-1.0,0,2
algorithm,datum processing,0.0,-1,3
algorithm,datum processing,0.0,0,4
algorithm,datum processing,1.0,0,1
algorithm,datum structure,0.0,-1,1
algorithm,decision,0.0,0,1
algorithm,design,-1.0,-1,2
algorithm,design,-1.0,0,1
algorithm,design,0.0,-1,1
algorithm,design,0.0,0,3
algorithm,deterministic,-1.0,-1,1
algorithm,efficiency,-1.0,0,21
algorithm,efficiency,-1.0,1,14
algorithm,efficiency,0.0,-1,9
algorithm,efficiency,0.0,0,108
algorithm,efficiency,0.0,1,27
algorithm,efficiency,1.0,-1,6
algorithm,efficiency,1.0,0,26
algorithm,efficiency,1.0,1,6
algorithm,efficient,-1.0,0,13
algorithm,efficient,-1.0,1,4
algorithm,efficient,0.0,-1,5
algorithm,efficient,0.0,0,73
algorithm,efficient,0.0,1,28
algorithm,efficient,1.0,-1,1
algorithm,efficient,1.0,0,19
algorithm,efficient,1.0,1,4
algorithm,efficient solution,0.0,0,2
algorithm,equation,1.0,-1,1
algorithm,formal,0.0,0,1
algorithm,formula,-1.0,-1,10
algorithm,formula,-1.0,0,16
algorithm,formula,0.0,-1,50
algorithm,formula,0.0,0,232
algorithm,formula,0.0,1,9
algorithm,formula,1.0,-1,7
algorithm,formula,1.0,0,53
algorithm,formula,1.0,1,10
algorithm,formulaic,0.0,-1,2
algorithm,formulaic,1.0,-1,1
algorithm,function,-1.0,0,1
algorithm,function,0.0,-1,6
algorithm,function,0.0,0,17
algorithm,function,0.0,1,2
algorithm,function,1.0,-1,2
algorithm,function,1.0,0,3
algorithm,functionality,0.0,0,1
algorithm,informatic,0.0,0,3
algorithm,instruction,-1.0,-1,1
algorithm,instruction,0.0,-1,1
algorithm,knowledge,-1.0,1,1
algorithm,knowledge,0.0,0,1
algorithm,llm,0.0,-1,1
algorithm,llm,0.0,0,2
algorithm,logic,-1.0,-1,17
algorithm,logic,-1.0,0,74
algorithm,logic,-1.0,1,14
algorithm,logic,0.0,-1,28
algorithm,logic,0.0,0,434
algorithm,logic,0.0,1,137
algorithm,logic,1.0,-1,10
algorithm,logic,1.0,0,82
algorithm,logic,1.0,1,51
algorithm,logic chain,0.0,0,1
algorithm,logic flow,-1.0,-1,2
algorithm,logic flow,0.0,-1,2
algorithm,logic flow,0.0,0,3
algorithm,logic flow,1.0,0,2
algorithm,logical,-1.0,0,7
algorithm,logical,-1.0,1,3
algorithm,logical,0.0,0,30
algorithm,logical,0.0,1,14
algorithm,logical,1.0,0,4
algorithm,logical,1.0,1,3
algorithm,machine,0.0,0,2
algorithm,machine learn,-1.0,0,1
algorithm,machine learn,0.0,0,1
algorithm,math,0.0,-1,1
algorithm,math,0.0,0,4
algorithm,math,0.0,1,3
algorithm,mathematic,-1.0,-1,1
algorithm,mathematic,-1.0,0,2
algorithm,mathematic,0.0,-1,2
algorithm,mathematic,0.0,0,9
algorithm,mathematic,0.0,1,3
algorithm,mathematic,1.0,0,2
algorithm,mathematic,1.0,1,1
algorithm,mathematical,-1.0,0,4
algorithm,mathematical,-1.0,1,1
algorithm,mathematical,0.0,-1,1
algorithm,mathematical,0.0,0,8
algorithm,mathematical,0.0,1,5
algorithm,mathematical,1.0,0,2
algorithm,mathematical,1.0,1,1
algorithm,mathematical procedure,0.0,1,1
algorithm,mathematical procedure,1.0,0,1
algorithm,mathematical procedure,1.0,1,1
algorithm,method,-1.0,-1,9
algorithm,method,-1.0,0,12
algorithm,method,-1.0,1,1
algorithm,method,0.0,-1,50
algorithm,method,0.0,0,161
algorithm,method,0.0,1,1
algorithm,method,1.0,-1,4
algorithm,method,1.0,0,43
algorithm,method,1.0,1,6
algorithm,methodical,1.0,1,1
algorithm,methodology,-1.0,0,1
algorithm,methodology,0.0,-1,4
algorithm,methodology,0.0,0,9
algorithm,methodology,0.0,1,1
algorithm,methodology,1.0,-1,1
algorithm,methodology,1.0,0,5
algorithm,model,-1.0,-1,1
algorithm,model,0.0,0,1
algorithm,model,0.0,1,1
algorithm,necessary,0.0,-1,1
algorithm,number,-1.0,0,1
algorithm,number,0.0,0,1
algorithm,number,1.0,0,1
algorithm,operation,0.0,0,1
algorithm,optimal,1.0,1,1
algorithm,optimization,-1.0,-1,1
algorithm,optimization,-1.0,1,2
algorithm,optimization,0.0,-1,4
algorithm,optimization,0.0,0,19
algorithm,optimization,0.0,1,3
algorithm,optimization,1.0,-1,2
algorithm,optimization,1.0,0,6
algorithm,optimize,0.0,0,3
algorithm,optimize,1.0,0,2
algorithm,order,-1.0,1,1
algorithm,order,0.0,-1,1
algorithm,order,0.0,0,2
algorithm,pattern,-1.0,-1,1
algorithm,pattern,-1.0,0,2
algorithm,pattern,0.0,-1,2
algorithm,pattern,0.0,0,2
algorithm,pattern,1.0,-1,1
algorithm,pattern recognition,0.0,0,1
algorithm,performance,0.0,0,1
algorithm,physics,-1.0,-1,1
algorithm,physics,1.0,0,1
algorithm,powerful,0.0,-1,2
algorithm,powerful,0.0,0,2
algorithm,precise,-1.0,0,2
algorithm,precise,0.0,-1,1
algorithm,precise,0.0,0,7
algorithm,precise,0.0,1,3
algorithm,precise,1.0,0,2
algorithm,precise,1.0,1,3
algorithm,precision,-1.0,-1,1
algorithm,precision,-1.0,0,4
algorithm,precision,0.0,-1,2
algorithm,precision,0.0,0,13
algorithm,precision,0.0,1,3
algorithm,precision,1.0,-1,1
algorithm,predictive,0.0,0,1
algorithm,problem - solve,-1.0,0,8
algorithm,problem - solve,-1.0,1,1
algorithm,problem - solve,0.0,-1,4
algorithm,problem - solve,0.0,0,18
algorithm,problem - solve,0.0,1,6
algorithm,problem - solve,1.0,0,8
algorithm,problem - solve,1.0,1,1
algorithm,problem - solve method,0.0,0,1
algorithm,problem - solve method,1.0,-1,1
algorithm,problem solve,0.0,0,7
algorithm,problem solve,0.0,1,2
algorithm,problem solve,1.0,0,1
algorithm,problem solve,1.0,1,1
algorithm,problem solve step,0.0,0,1
algorithm,procedure,-1.0,-1,19
algorithm,procedure,-1.0,0,20
algorithm,procedure,0.0,-1,65
algorithm,procedure,0.0,0,319
algorithm,procedure,0.0,1,4
algorithm,procedure,1.0,-1,11
algorithm,procedure,1.0,0,117
algorithm,procedure,1.0,1,11
algorithm,process,-1.0,-1,54
algorithm,process,-1.0,0,100
algorithm,process,-1.0,1,2
algorithm,process,0.0,-1,203
algorithm,process,0.0,0,766
algorithm,process,0.0,1,13
algorithm,process,1.0,-1,18
algorithm,process,1.0,0,176
algorithm,process,1.0,1,13
algorithm,processing,1.0,-1,1
algorithm,program,-1.0,0,1
algorithm,program,0.0,-1,7
algorithm,program,0.0,0,11
algorithm,program,0.0,1,2
algorithm,program,1.0,-1,2
algorithm,programming,-1.0,-1,3
algorithm,programming,-1.0,0,4
algorithm,programming,0.0,-1,13
algorithm,programming,0.0,0,36
algorithm,programming,0.0,1,2
algorithm,programming,1.0,-1,2
algorithm,programming,1.0,0,5
algorithm,programming,1.0,1,1
algorithm,reliable,0.0,-1,1
algorithm,reliable,0.0,0,1
algorithm,reliable,1.0,1,1
algorithm,routine,0.0,-1,3
algorithm,routine,0.0,0,1
algorithm,rule,-1.0,-1,1
algorithm,rule,-1.0,0,3
algorithm,rule,0.0,-1,6
algorithm,rule,0.0,0,14
algorithm,rule,0.0,1,3
algorithm,rule,1.0,-1,1
algorithm,rule,1.0,0,1
algorithm,sequence,-1.0,-1,3
algorithm,sequence,-1.0,0,2
algorithm,sequence,0.0,-1,11
algorithm,sequence,0.0,0,19
algorithm,sequence,0.0,1,1
algorithm,sequence,1.0,-1,6
algorithm,sequence,1.0,0,5
algorithm,sequence,1.0,1,1
algorithm,solution,-1.0,-1,4
algorithm,solution,-1.0,0,14
algorithm,solution,-1.0,1,2
algorithm,solution,0.0,-1,30
algorithm,solution,0.0,0,135
algorithm,solution,0.0,1,27
algorithm,solution,1.0,-1,5
algorithm,solution,1.0,0,18
algorithm,solution,1.0,1,2
algorithm,step,-1.0,-1,6
algorithm,step,-1.0,0,6
algorithm,step,-1.0,1,1
algorithm,step,0.0,-1,37
algorithm,step,0.0,0,43
algorithm,step,1.0,-1,4
algorithm,step,1.0,0,10
algorithm,step - by - step,-1.0,-1,4
algorithm,step - by - step,-1.0,0,4
algorithm,step - by - step,-1.0,1,1
algorithm,step - by - step,0.0,-1,11
algorithm,step - by - step,0.0,0,41
algorithm,step - by - step,0.0,1,2
algorithm,step - by - step,1.0,0,15
algorithm,step - by - step,1.0,1,3
algorithm,step - by - step procedure,0.0,0,1
algorithm,step - by - step procedure,1.0,0,1
algorithm,step - by - step process,1.0,0,1
algorithm,step - by - step solution,0.0,0,1
algorithm,step - by - step solution,1.0,0,1
algorithm,step - by - step solution,1.0,1,1
algorithm,stepwise,0.0,0,1
algorithm,structure,-1.0,1,1
algorithm,structure,0.0,-1,4
algorithm,structure,0.0,0,8
algorithm,structure,0.0,1,1
algorithm,study,-1.0,0,1
algorithm,study,0.0,0,1
algorithm,system,-1.0,-1,1
algorithm,system,-1.0,0,1
algorithm,system,0.0,-1,5
algorithm,system,0.0,0,15
algorithm,system,1.0,-1,1
algorithm,system,1.0,0,5
algorithm,systematic,-1.0,0,1
algorithm,systematic,0.0,-1,1
algorithm,systematic,0.0,0,13
algorithm,systematic,1.0,0,9
algorithm,task,0.0,-1,1
algorithm,teamwork,1.0,-1,1
algorithm,technology,-1.0,0,1
algorithm,theoretical,-1.0,-1,1
algorithm,theoretical,0.0,1,2
anxiety,apprehension,-1.0,-1,1
anxiety,apprehension,-1.0,0,1
anxiety,career,-1.0,-1,1
anxiety,challenge,-1.0,-1,1
anxiety,challenge,-1.0,0,1
anxiety,challenge,1.0,-1,1
anxiety,classroom,-1.0,-1,2
anxiety,common,-1.0,0,1
anxiety,concern,-1.0,-1,4
anxiety,daunt,-1.0,0,1
anxiety,dread,-1.0,-1,6
anxiety,dread,-1.0,0,4
anxiety,dread,-1.0,1,2
anxiety,dreadful,-1.0,-1,6
anxiety,dreadful,-1.0,0,3
anxiety,dreadful,0.0,-1,1
anxiety,education,-1.0,-1,1
anxiety,exam,-1.0,-1,6
anxiety,exam,-1.0,0,3
anxiety,failure,-1.0,-1,5
anxiety,fear,-1.0,-1,522
anxiety,fear,-1.0,0,142
anxiety,fear,-1.0,1,17
anxiety,fear,0.0,-1,31
anxiety,fear,0.0,0,40
anxiety,fear,0.0,1,5
anxiety,fear,1.0,-1,2
anxiety,fear,1.0,0,7
anxiety,fear,1.0,1,3
anxiety,fearful,-1.0,-1,1
anxiety,fearful,-1.0,0,7
anxiety,fearful,-1.0,1,1
anxiety,fearful,0.0,-1,1
anxiety,focus,-1.0,-1,1
anxiety,future,-1.0,-1,1
anxiety,grade,-1.0,-1,2
anxiety,homework,-1.0,-1,2
anxiety,intense,-1.0,-1,1
anxiety,intense,-1.0,0,1
anxiety,intimidate,-1.0,0,1
anxiety,lecture,-1.0,0,1
anxiety,manageable,-1.0,-1,3
anxiety,manageable,-1.0,0,5
anxiety,mathematic,-1.0,-1,3
anxiety,nerve,-1.0,0,1
anxiety,nervous,-1.0,-1,11
anxiety,nervous,-1.0,0,2
anxiety,nervous,0.0,-1,1
anxiety,nervous,0.0,0,1
anxiety,nervousness,-1.0,-1,277
anxiety,nervousness,-1.0,0,145
anxiety,nervousness,-1.0,1,11
anxiety,nervousness,0.0,-1,28
anxiety,nervousness,0.0,0,30
anxiety,nervousness,0.0,1,3
anxiety,nervousness,1.0,-1,1
anxiety,nervousness,1.0,0,10
anxiety,nervousness,1.0,1,4
anxiety,number,-1.0,-1,1
anxiety,overwhelm,-1.0,-1,36
anxiety,overwhelm,-1.0,0,28
anxiety,overwhelm,-1.0,1,10
anxiety,overwhelm,0.0,-1,2
anxiety,overwhelm,0.0,0,3
anxiety,overwhelmed,-1.0,-1,1
anxiety,overwhelmed,-1.0,0,1
anxiety,panic,-1.0,-1,6
anxiety,panic,0.0,0,2
anxiety,performance,-1.0,-1,1
anxiety,performance,-1.0,0,2
anxiety,press,-1.0,-1,5
anxiety,press,-1.0,0,1
anxiety,press,0.0,0,1
anxiety,pressure,-1.0,-1,132
anxiety,pressure,-1.0,0,91
anxiety,pressure,-1.0,1,12
anxiety,pressure,0.0,-1,12
anxiety,pressure,0.0,0,43
anxiety,pressure,0.0,1,4
anxiety,pressure,1.0,-1,1
anxiety,pressure,1.0,0,4
anxiety,pressured,-1.0,-1,5
anxiety,pressured,-1.0,0,1
anxiety,pressured,1.0,0,1
anxiety,stress,-1.0,-1,901
anxiety,stress,-1.0,0,658
anxiety,stress,-1.0,1,88
anxiety,stress,0.0,-1,19
anxiety,stress,0.0,0,134
anxiety,stress,0.0,1,48
anxiety,stress,1.0,0,18
anxiety,stress,1.0,1,14
anxiety,stressful,-1.0,-1,38
anxiety,stressful,-1.0,0,38
anxiety,stressful,-1.0,1,11
anxiety,stressful,0.0,-1,1
anxiety,stressful,0.0,0,5
anxiety,stressful,0.0,1,1
anxiety,stressful,1.0,1,1
anxiety,student,-1.0,0,1
anxiety,study,-1.0,0,1
anxiety,tension,-1.0,-1,138
anxiety,tension,-1.0,0,71
anxiety,tension,-1.0,1,2
anxiety,tension,0.0,-1,7
anxiety,tension,0.0,0,6
anxiety,tension,0.0,1,1
anxiety,uncertain,-1.0,-1,5
anxiety,uncertain,-1.0,0,3
anxiety,uncertainty,-1.0,-1,221
anxiety,uncertainty,-1.0,0,110
anxiety,uncertainty,-1.0,1,8
anxiety,uncertainty,0.0,-1,28
anxiety,uncertainty,0.0,0,25
anxiety,uncertainty,0.0,1,3
anxiety,uncertainty,1.0,-1,4
anxiety,uncertainty,1.0,0,5
anxiety,uncomfortable,-1.0,-1,4
anxiety,uncomfortable,-1.0,0,1
anxiety,uncomfortable,0.0,0,1
anxiety,unease,-1.0,-1,31
anxiety,unease,-1.0,0,7
