cue_word,association_word,cue_valence,associated_valence,weight
anxiety,stressful,-1.0,0,1
anxiety,study,-1.0,-1,1
anxiety,tension,-1.0,-1,117
anxiety,tension,-1.0,0,2
anxiety,tension,-1.0,1,1
anxiety,uncertain,-1.0,-1,2
anxiety,uncertainty,-1.0,-1,162
anxiety,uncertainty,-1.0,0,8
anxiety,uncertainty,-1.0,1,1
anxiety,unease,-1.0,-1,8
anxiety,worry,-1.0,-1,1139
anxiety,worry,-1.0,0,9
art,abstract,0.0,0,1
art,abstract,1.0,-1,1
art,aesthetic,-1.0,-1,3
art,aesthetic,-1.0,0,3
art,aesthetic,0.0,-1,2
art,aesthetic,0.0,0,34
art,aesthetic,0.0,1,2
art,aesthetic,1.0,-1,12
art,aesthetic,1.0,0,92
art,aesthetic,1.0,1,43
art,appreciation,0.0,0,1
art,beautiful,1.0,1,1
art,beauty,-1.0,-1,1
art,beauty,-1.0,0,2
art,beauty,-1.0,1,2
art,beauty,0.0,0,54
art,beauty,0.0,1,27
art,beauty,1.0,-1,8
art,beauty,1.0,0,34
art,beauty,1.0,1,565
art,canvas,-1.0,0,1
art,canvas,0.0,-1,2
art,canvas,0.0,0,7
art,canvas,1.0,-1,3
art,canvas,1.0,0,15
art,cinema,0.0,0,1
art,classical,1.0,1,1
art,color,-1.0,-1,1
art,color,-1.0,0,3
art,color,0.0,-1,1
art,color,0.0,0,16
art,color,1.0,-1,5
art,color,1.0,0,24
art,color,1.0,1,6
art,craft,0.0,0,1
art,craft,1.0,-1,1
art,craft,1.0,0,4
art,create,1.0,0,1
art,create,1.0,1,3
art,creation,1.0,1,2
art,creative,-1.0,1,1
art,creative,0.0,0,4
art,creative,0.0,1,3
art,creative,1.0,0,1
art,creative,1.0,1,16
art,creativity,-1.0,-1,5
art,creativity,-1.0,0,16
art,creativity,-1.0,1,12
art,creativity,0.0,0,144
art,creativity,0.0,1,113
art,creativity,1.0,-1,3
art,creativity,1.0,0,114
art,creativity,1.0,1,1389
art,culture,0.0,0,5
art,culture,1.0,0,13
art,culture,1.0,1,3
art,design,-1.0,-1,1
art,design,0.0,-1,2
art,design,0.0,0,14
art,design,1.0,-1,13
art,design,1.0,0,87
art,design,1.0,1,11
art,emotion,-1.0,0,1
art,emotion,0.0,-1,1
art,emotion,1.0,-1,1
art,emotion,1.0,0,3
art,emotion,1.0,1,1
art,emotive,0.0,-1,1
art,express,1.0,0,3
art,express,1.0,1,3
art,expression,-1.0,-1,5
art,expression,-1.0,0,27
art,expression,-1.0,1,4
art,expression,0.0,-1,4
art,expression,0.0,0,270
art,expression,0.0,1,20
art,expression,1.0,-1,10
art,expression,1.0,0,1057
art,expression,1.0,1,531
art,expressive,0.0,0,3
art,expressive,0.0,1,1
art,expressive,1.0,0,8
art,expressive,1.0,1,4
art,form,0.0,-1,1
art,gallery,-1.0,0,1
art,gallery,1.0,0,1
art,history,0.0,0,2
art,history,1.0,0,1
art,imagination,-1.0,-1,2
art,imagination,-1.0,0,6
art,imagination,-1.0,1,5
art,imagination,0.0,-1,1
art,imagination,0.0,0,51
art,imagination,0.0,1,21
art,imagination,1.0,-1,14
art,imagination,1.0,0,79
art,imagination,1.0,1,420
art,imagine,1.0,0,2
art,imagine,1.0,1,2
art,impression,0.0,0,1
art,impression,1.0,0,3
art,impression,1.0,1,1
art,impressionism,0.0,-1,1
art,impressionism,1.0,-1,3
art,impressionism,1.0,0,2
art,impressionism,1.0,1,1
art,innovation,0.0,0,1
art,innovation,1.0,1,1
art,innovative,0.0,1,1
art,inspiration,0.0,1,2
art,inspiration,1.0,1,2
art,inspire,1.0,0,1
art,inspire,1.0,1,1
art,literature,0.0,-1,1
art,literature,0.0,0,1
art,literature,1.0,0,1
art,literature,1.0,1,1
art,medium,0.0,0,1
art,medium,1.0,-1,3
art,medium,1.0,0,3
art,model,1.0,0,1
art,music,0.0,0,2
art,music,1.0,0,2
art,novel,1.0,0,1
art,paint,-1.0,-1,3
art,paint,-1.0,0,2
art,paint,0.0,-1,3
art,paint,0.0,0,39
art,paint,0.0,1,1
art,paint,1.0,-1,7
art,paint,1.0,0,82
art,paint,1.0,1,43
art,performance,1.0,-1,1
art,performance,1.0,0,1
art,philosophy,1.0,-1,1
art,photography,1.0,1,1
art,sculpt,1.0,1,1
art,sculpture,-1.0,-1,1
art,sculpture,0.0,-1,1
art,sculpture,0.0,0,4
art,sculpture,1.0,-1,3
art,sculpture,1.0,0,19
art,sculpture,1.0,1,6
art,style,0.0,0,2
art,style,1.0,0,3
art,style,1.0,1,1
art,subjective,0.0,-1,1
art,subjective,1.0,0,1
art,teacher,0.0,0,1
art,visual,-1.0,0,1
art,visual,0.0,0,5
art,visual,1.0,0,8
art,visual,1.0,1,3
biology,boredom,-1.0,-1,1
biology,cell,-1.0,-1,62
biology,cell,-1.0,0,14
biology,cell,0.0,-1,331
biology,cell,0.0,0,489
biology,cell,0.0,1,1
biology,cell,1.0,-1,64
biology,cell,1.0,0,162
biology,cell,1.0,1,17
biology,cellular,0.0,-1,3
biology,cellular,0.0,0,2
biology,cellular,1.0,-1,1
biology,cellular,1.0,0,1
biology,chemistry,0.0,-1,1
biology,chemistry,0.0,0,1
biology,complex,-1.0,-1,1
biology,complex,0.0,-1,3
biology,complex,0.0,0,3
biology,complex,1.0,-1,2
biology,complex,1.0,0,1
biology,complexity,0.0,0,1
biology,complexity,1.0,-1,2
biology,datum,0.0,0,2
biology,dislike,-1.0,-1,1
biology,diverse,-1.0,0,1
biology,diverse,0.0,-1,2
biology,diverse,0.0,0,6
biology,diverse,1.0,0,1
biology,diverse,1.0,1,1
biology,diversity,-1.0,-1,1
biology,diversity,-1.0,0,1
biology,diversity,0.0,0,8
biology,diversity,0.0,1,1
biology,diversity,1.0,0,3
biology,dna,-1.0,-1,1
biology,dna,0.0,-1,1
biology,dna,0.0,0,6
biology,dna,0.0,1,1
biology,dna,1.0,1,3
biology,ecology,-1.0,-1,3
biology,ecology,-1.0,0,7
biology,ecology,0.0,-1,27
biology,ecology,0.0,0,243
biology,ecology,0.0,1,5
biology,ecology,1.0,-1,8
biology,ecology,1.0,0,71
biology,ecology,1.0,1,5
biology,ecosystem,-1.0,-1,2
biology,ecosystem,-1.0,0,2
biology,ecosystem,0.0,-1,3
biology,ecosystem,0.0,0,27
biology,ecosystem,0.0,1,1
biology,ecosystem,1.0,-1,1
biology,ecosystem,1.0,0,8
biology,evolution,-1.0,-1,14
biology,evolution,-1.0,0,22
biology,evolution,0.0,-1,91
biology,evolution,0.0,0,576
biology,evolution,0.0,1,24
biology,evolution,1.0,-1,18
biology,evolution,1.0,0,211
biology,evolution,1.0,1,19
biology,evolutionary,0.0,0,2
biology,evolutionary,1.0,0,1
biology,evolutionary,1.0,1,1
biology,evolve,0.0,0,1
biology,experiment,-1.0,-1,3
biology,experiment,-1.0,0,2
biology,experiment,-1.0,1,1
biology,experiment,0.0,-1,3
biology,experiment,0.0,0,38
biology,experiment,1.0,-1,1
biology,experiment,1.0,0,9
biology,experiment,1.0,1,3
biology,experimentation,0.0,-1,1
biology,experimentation,0.0,0,2
biology,gene,-1.0,-1,1
biology,gene,0.0,-1,2
biology,gene,0.0,0,8
biology,gene,1.0,0,3
biology,genetic,-1.0,-1,2
biology,genetic,-1.0,0,1
biology,genetic,0.0,-1,6
biology,genetic,0.0,0,26
biology,genetic,0.0,1,1
biology,genetic,1.0,-1,1
biology,genetic,1.0,0,4
biology,genetic,1.0,1,2
biology,growth,1.0,0,1
biology,health,0.0,0,3
biology,health,0.0,1,2
biology,health,1.0,0,1
biology,health,1.0,1,1
biology,irritation,-1.0,-1,1
biology,knowledge,0.0,0,1
biology,laboratory,0.0,0,1
biology,lecture,1.0,-1,1
biology,life,-1.0,-1,12
biology,life,-1.0,0,44
biology,life,-1.0,1,35
biology,life,0.0,-1,7
biology,life,0.0,0,312
biology,life,0.0,1,1040
biology,life,1.0,0,53
biology,life,1.0,1,375
biology,nature,-1.0,0,2
biology,nature,-1.0,1,1
biology,nature,0.0,0,21
biology,nature,0.0,1,23
biology,nature,1.0,-1,1
biology,nature,1.0,0,3
biology,nature,1.0,1,6
biology,organic,0.0,-1,1
biology,organic,0.0,0,1
biology,organic,0.0,1,1
biology,organic,1.0,0,3
biology,organism,-1.0,-1,22
biology,organism,-1.0,0,10
biology,organism,0.0,-1,114
biology,organism,0.0,0,396
biology,organism,0.0,1,1
biology,organism,1.0,-1,18
biology,organism,1.0,0,130
biology,organism,1.0,1,17
biology,plant,-1.0,0,1
biology,research,-1.0,-1,3
biology,research,0.0,0,38
biology,research,1.0,0,11
biology,science,-1.0,-1,5
biology,science,-1.0,0,8
biology,science,-1.0,1,3
biology,science,0.0,-1,7
biology,science,0.0,0,232
biology,science,0.0,1,47
biology,science,1.0,-1,1
biology,science,1.0,0,33
biology,science,1.0,1,41
biology,scientific,0.0,0,2
biology,specie,-1.0,0,1
biology,specie,0.0,0,3
biology,specie,1.0,-1,1
biology,study,0.0,0,1
biology,systemic,0.0,0,1
biology,vital,0.0,1,4
biology,vital,1.0,0,3
biology,vital,1.0,1,2
blackboard,board,0.0,-1,2
blackboard,board,0.0,0,1
blackboard,chalk,-1.0,-1,900
blackboard,chalk,-1.0,0,5
blackboard,chalk,0.0,-1,800
blackboard,chalk,0.0,0,250
blackboard,chalk,1.0,-1,3
blackboard,chalk,1.0,0,9
blackboard,chalk dust,0.0,-1,1
blackboard,chalkboard,-1.0,-1,40
blackboard,chalkboard,0.0,-1,5
blackboard,chalkboard,0.0,0,59
blackboard,chalkboard,1.0,1,1
blackboard,chalkboard draw,-1.0,-1,1
blackboard,chalky,-1.0,-1,4
blackboard,chalky,0.0,-1,3
blackboard,class,0.0,0,5
blackboard,class,1.0,-1,1
blackboard,classic,-1.0,0,1
blackboard,classroom,-1.0,-1,367
blackboard,classroom,-1.0,0,233
blackboard,classroom,-1.0,1,9
blackboard,classroom,0.0,-1,26
blackboard,classroom,0.0,0,594
blackboard,classroom,0.0,1,23
blackboard,classroom,1.0,-1,1
blackboard,classroom,1.0,1,2
blackboard,diagram,0.0,0,1
blackboard,display,-1.0,-1,3
blackboard,display,-1.0,0,1
blackboard,display,0.0,0,3
blackboard,educate,-1.0,0,2
blackboard,educate,0.0,0,1
blackboard,education,-1.0,-1,7
blackboard,education,-1.0,0,37
blackboard,education,-1.0,1,11
blackboard,education,0.0,0,53
blackboard,education,0.0,1,8
blackboard,education,1.0,1,1
blackboard,educational,-1.0,0,1
blackboard,educational,0.0,0,4
blackboard,educational,1.0,0,1
blackboard,equation,0.0,0,1
blackboard,erase,0.0,-1,1
blackboard,erase,0.0,0,1
blackboard,explain,0.0,0,1
blackboard,homework,-1.0,-1,1
blackboard,homework,0.0,-1,1
blackboard,homework,0.0,0,2
blackboard,illustration,0.0,0,1
blackboard,information,-1.0,-1,1
blackboard,information,0.0,0,2
blackboard,instruction,-1.0,-1,8
blackboard,instruction,-1.0,0,13
blackboard,instruction,0.0,0,25
blackboard,instructional,-1.0,0,1
blackboard,interactive,-1.0,-1,1
blackboard,knowledge,0.0,0,1
blackboard,learn,-1.0,-1,2
blackboard,learn,-1.0,0,13
blackboard,learn,-1.0,1,6
blackboard,learn,0.0,0,33
blackboard,learn,0.0,1,7
blackboard,lecture,-1.0,-1,41
blackboard,lecture,-1.0,0,17
blackboard,lecture,0.0,-1,4
blackboard,lecture,0.0,0,76
blackboard,lecture,1.0,-1,1
blackboard,lecture,1.0,0,1
blackboard,lesson,-1.0,-1,18
blackboard,lesson,-1.0,0,22
blackboard,lesson,0.0,0,36
blackboard,lesson,0.0,1,1
blackboard,memory,0.0,0,1
blackboard,note,-1.0,-1,24
blackboard,note,-1.0,0,6
blackboard,note,0.0,-1,7
blackboard,note,0.0,0,42
blackboard,note,0.0,1,1
blackboard,note,1.0,-1,1
blackboard,notebook,-1.0,-1,1
blackboard,notebook,0.0,-1,1
blackboard,old,-1.0,-1,1
blackboard,presentation,-1.0,-1,4
blackboard,presentation,-1.0,0,6
blackboard,presentation,0.0,-1,1
blackboard,presentation,0.0,0,8
blackboard,presentation,0.0,1,1
blackboard,professor,-1.0,0,1
blackboard,professor,0.0,0,3
blackboard,proof,0.0,1,1
blackboard,school,-1.0,-1,11
blackboard,school,-1.0,0,4
blackboard,school,0.0,-1,4
blackboard,school,0.0,0,18
blackboard,school,0.0,1,1
blackboard,schoolroom,0.0,-1,1
blackboard,slate,0.0,0,1
blackboard,slide,-1.0,-1,2
blackboard,slide,0.0,0,2
blackboard,student,-1.0,0,1
blackboard,teach,-1.0,-1,91
blackboard,teach,-1.0,0,545
blackboard,teach,-1.0,1,20
blackboard,teach,0.0,-1,6
blackboard,teach,0.0,0,690
blackboard,teach,0.0,1,72
blackboard,teach,1.0,0,1
blackboard,teach,1.0,1,3
blackboard,teacher,-1.0,-1,2
blackboard,teacher,-1.0,0,9
blackboard,teacher,-1.0,1,1
blackboard,teacher,0.0,0,20
blackboard,teacher,0.0,1,3
blackboard,teacher,1.0,-1,1
blackboard,teaching aid,0.0,-1,1
blackboard,traditional,-1.0,-1,7
blackboard,traditional,-1.0,0,2
blackboard,traditional,0.0,-1,1
blackboard,traditional,0.0,0,2
blackboard,visual,-1.0,-1,2
blackboard,visual,-1.0,0,5
blackboard,visual,-1.0,1,1
blackboard,visual,0.0,0,2
blackboard,white,0.0,-1,2
blackboard,white,0.0,0,5
blackboard,whiteboard,-1.0,-1,3
blackboard,whiteboard,0.0,0,5
blackboard,write,-1.0,-1,79
blackboard,write,-1.0,0,58
blackboard,write,-1.0,1,1
blackboard,write,0.0,-1,13
blackboard,write,0.0,0,151
blackboard,write,0.0,1,28
blackboard,write,1.0,-1,1
blackboard,write,1.0,0,3
blackboard,write,1.0,1,2
career,achievement,0.0,0,3
career,achievement,0.0,1,2
career,achievement,1.0,0,2
career,achievement,1.0,1,2
career,advancement,0.0,0,5
career,advancement,0.0,1,3
career,advancement,1.0,0,2
career,advancement,1.0,1,2
career,ambition,-1.0,-1,4
career,ambition,-1.0,0,3
career,ambition,-1.0,1,1
career,ambition,0.0,-1,45
career,ambition,0.0,0,441
career,ambition,0.0,1,63
career,ambition,1.0,-1,20
career,ambition,1.0,0,131
career,ambition,1.0,1,53
career,ambitious,0.0,0,4
career,ambitious,0.0,1,5
career,ambitious,1.0,0,1
career,ambitious,1.0,1,1
career,anxiety,0.0,-1,1
career,aspiration,0.0,0,4
career,aspiration,0.0,1,4
career,aspiration,1.0,0,2
career,aspiration,1.0,1,1
career,aspirational,0.0,0,1
career,challenge,0.0,-1,8
career,challenge,0.0,0,9
career,challenge,1.0,-1,4
career,challenge,1.0,0,1
career,demand,1.0,-1,1
career,development,-1.0,0,1
career,development,0.0,-1,1
career,development,0.0,0,37
career,development,0.0,1,3
career,development,1.0,-1,2
career,development,1.0,0,21
career,development,1.0,1,8
career,dynamic,0.0,-1,1
career,dynamic,0.0,0,1
career,freedom,0.0,1,1
career,freedom,1.0,1,1
career,fulfil,1.0,0,1
career,fulfillment,0.0,0,1
